,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,12:16:17.949, 2806.26,   51.47,    0.00,    0.00,,,,,,,,, 2782.35,   48.42,    0.00,    0.00,,,,,,,,, 5588.61,   99.89,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 5688.50,  626.55,   46.20,    0.00,    0.00,  623.94,   37.40,    0.00,    0.00,,,,,  625.36,   40.87,    0.00,    0.00,  632.69,   48.55,    0.00,    0.00,,,,, 2508.54,  173.02,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2681.56,   8097.16,    272.91,      0.00,      0.00,   8097.16,    272.91,   8370.07
2023-02-23,12:16:17.960, 1232.69,   32.45,    0.00,    0.00,,,,,,,,, 1222.66,   29.25,    0.00,    0.00,,,,,,,,, 2455.35,   61.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2517.04, 1376.68,   78.78,    0.00,    0.00, 1368.87,   69.33,    0.00,    0.00,,,,, 1375.88,   72.47,    0.00,    0.00, 1402.69,  111.17,    0.00,    0.00,,,,, 5524.12,  331.75,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5855.87,   7979.47,    393.45,      0.00,      0.00,   7979.47,    393.45,   8372.92
2023-02-23,12:16:17.969,   20.10,   11.65,    0.00,    0.00,,,,,,,,,   15.26,    8.22,    0.00,    0.00,,,,,,,,,   35.36,   19.87,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00,   55.23, 1589.67,  104.38,    0.00,    0.00, 1577.89,   76.58,    0.00,    0.00,,,,, 1584.13,   91.84,    0.00,    0.00, 1572.13,   75.63,    0.00,    0.00,,,,, 6323.83,  348.43,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6672.26,   6359.19,    368.29,      0.00,      0.00,   6359.19,    368.29,   6727.49
2023-02-23,12:16:17.980,   13.29,    6.35,    0.00,    0.00,,,,,,,,,    9.23,    3.47,    0.00,    0.00,,,,,,,,,   22.52,    9.82,    0.00,    0.00,    0.96,    0.95,    0.00,    0.00,   32.33, 1653.71,   84.67,    0.00,    0.00, 1641.37,   73.26,    0.00,    0.00,,,,, 1643.32,   72.95,    0.00,    0.00, 1643.30,   70.17,    0.00,    0.00,,,,, 6581.70,  301.05,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6882.75,   6604.22,    310.87,      0.00,      0.00,   6604.22,    310.87,   6915.08
2023-02-23,12:16:17.991,   20.33,    7.21,    0.00,    0.00,,,,,,,,,   13.20,    4.28,    0.00,    0.00,,,,,,,,,   33.53,   11.49,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   45.02, 1617.83,  102.51,    0.00,    0.00, 1633.16,  112.11,    0.00,    0.00,,,,, 1615.39,   86.84,    0.00,    0.00, 1606.09,   85.18,    0.00,    0.00,,,,, 6472.46,  386.64,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6859.10,   6505.99,    398.13,      0.00,      0.00,   6505.99,    398.13,   6904.12
2023-02-23,12:16:18.000,   14.41,    7.10,    0.00,    0.00,,,,,,,,,   10.45,    4.41,    0.00,    0.00,,,,,,,,,   24.86,   11.51,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   36.38, 1485.41,   81.36,    0.00,    0.00, 1508.17,  100.12,    0.00,    0.00,,,,, 1482.24,   74.12,    0.00,    0.00, 1501.36,   92.73,    0.00,    0.00,,,,, 5977.18,  348.33,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6325.51,   6002.05,    359.84,      0.00,      0.00,   6002.05,    359.84,   6361.89
2023-02-23,12:16:18.011,  103.85,   10.19,    0.00,    0.00,,,,,,,,,   98.96,    7.40,    0.00,    0.00,,,,,,,,,  202.80,   17.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  220.39, 1568.95,   89.46,    0.00,    0.00, 1576.35,  104.04,    0.00,    0.00,,,,, 1552.35,   68.78,    0.00,    0.00, 1562.59,   76.04,    0.00,    0.00,,,,, 6260.25,  338.32,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6598.57,   6463.06,    355.91,      0.00,      0.00,   6463.06,    355.91,   6818.97
2023-02-23,12:16:18.022,   38.02,   14.23,    0.00,    0.00,,,,,,,,,   34.68,   11.92,    0.00,    0.00,,,,,,,,,   72.70,   26.16,    0.00,    0.00,    0.98,    0.96,    0.00,    0.00,   98.85, 1712.20,  111.90,    0.00,    0.00, 1700.61,   86.82,    0.00,    0.00,,,,, 1702.50,   80.35,    0.00,    0.00, 1692.77,   77.96,    0.00,    0.00,,,,, 6808.08,  357.03,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7165.11,   6880.77,    383.19,      0.00,      0.00,   6880.77,    383.19,   7263.96
2023-02-23,12:16:18.031,  147.28,   21.98,    0.00,    0.00,,,,,,,,,  137.00,   16.30,    0.00,    0.00,,,,,,,,,  284.28,   38.28,    0.00,    0.00,    0.94,    0.95,    0.00,    0.00,  322.57, 1571.64,  128.38,    0.00,    0.00, 1570.32,  108.38,    0.00,    0.00,,,,, 1558.04,  103.84,    0.00,    0.00, 1548.55,   79.31,    0.00,    0.00,,,,, 6248.55,  419.91,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6668.46,   6532.83,    458.20,      0.00,      0.00,   6532.83,    458.20,   6991.03
2023-02-23,12:16:18.042,   12.19,   14.09,    0.00,    0.00,,,,,,,,,    7.66,   11.50,    0.00,    0.00,,,,,,,,,   19.85,   25.59,    0.00,    0.00,    0.96,    0.95,    0.00,    0.00,   45.43, 1619.65,  104.07,    0.00,    0.00, 1600.09,   72.46,    0.00,    0.00,,,,, 1592.88,   61.11,    0.00,    0.00, 1592.69,   54.97,    0.00,    0.00,,,,, 6405.31,  292.61,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6697.93,   6425.16,    318.20,      0.00,      0.00,   6425.16,    318.20,   6743.36
2023-02-23,12:16:18.052,   16.90,    7.65,    0.00,    0.00,,,,,,,,,   13.60,    4.88,    0.00,    0.00,,,,,,,,,   30.50,   12.54,    0.00,    0.00,    0.97,    0.94,    0.00,    0.00,   43.03, 1637.61,  102.26,    0.00,    0.00, 1642.30,   94.33,    0.00,    0.00,,,,, 1644.47,  104.56,    0.00,    0.00, 1623.42,   79.37,    0.00,    0.00,,,,, 6547.81,  380.52,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6928.33,   6578.31,    393.06,      0.00,      0.00,   6578.31,    393.06,   6971.37
2023-02-23,12:16:18.062,   17.68,    8.07,    0.00,    0.00,,,,,,,,,   11.98,    5.57,    0.00,    0.00,,,,,,,,,   29.66,   13.64,    0.00,    0.00,    0.75,    0.76,    0.00,    0.00,   43.30, 1455.60,  100.91,    0.00,    0.00, 1469.12,  100.60,    0.00,    0.00,,,,, 1438.66,   61.66,    0.00,    0.00, 1458.38,   84.02,    0.00,    0.00,,,,, 5821.77,  347.19,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 6168.96,   5851.42,    360.83,      0.00,      0.00,   5851.42,    360.83,   6212.26
2023-02-23,12:16:18.072,   17.31,    8.65,    0.00,    0.00,,,,,,,,,   13.10,    5.50,    0.00,    0.00,,,,,,,,,   30.41,   14.16,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00,   44.57, 1702.68,   97.64,    0.00,    0.00, 1707.72,  101.84,    0.00,    0.00,,,,, 1684.92,   70.21,    0.00,    0.00, 1696.29,   78.37,    0.00,    0.00,,,,, 6791.61,  348.05,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7139.66,   6822.02,    362.21,      0.00,      0.00,   6822.02,    362.21,   7184.23
2023-02-23,12:16:18.082,  102.13,   13.22,    0.00,    0.00,,,,,,,,,   95.03,   10.18,    0.00,    0.00,,,,,,,,,  197.16,   23.40,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,  220.56, 1535.83,   85.15,    0.00,    0.00, 1534.45,   80.61,    0.00,    0.00,,,,, 1520.29,   58.37,    0.00,    0.00, 1526.37,   62.50,    0.00,    0.00,,,,, 6116.93,  286.64,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6403.57,   6314.09,    310.04,      0.00,      0.00,   6314.09,    310.04,   6624.13
2023-02-23,12:16:18.093,   13.34,   12.13,    0.00,    0.00,,,,,,,,,   10.30,    9.70,    0.00,    0.00,,,,,,,,,   23.64,   21.82,    0.00,    0.00,    0.97,    0.95,    0.00,    0.00,   45.47, 1723.35,  106.75,    0.00,    0.00, 1695.15,   63.03,    0.00,    0.00,,,,, 1703.01,   62.89,    0.00,    0.00, 1701.55,   62.61,    0.00,    0.00,,,,, 6823.06,  295.28,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7118.34,   6846.70,    317.11,      0.00,      0.00,   6846.70,    317.11,   7163.81
2023-02-23,12:16:18.102,   54.96,   26.32,    0.00,    0.00,,,,,,,,,   48.24,   22.88,    0.00,    0.00,,,,,,,,,  103.19,   49.20,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,  152.39, 1499.50,  102.31,    0.00,    0.00, 1502.62,  111.64,    0.00,    0.00,,,,, 1485.88,   75.07,    0.00,    0.00, 1503.61,  105.25,    0.00,    0.00,,,,, 5991.61,  394.27,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6385.88,   6094.80,    443.47,      0.00,      0.00,   6094.80,    443.47,   6538.27
2023-02-23,12:16:18.113,   82.33,   39.08,    0.00,    0.00,,,,,,,,,   71.30,   29.21,    0.00,    0.00,,,,,,,,,  153.63,   68.29,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  221.92, 1547.10,  151.63,    0.00,    0.00, 1539.39,  148.64,    0.00,    0.00,,,,, 1521.90,  118.78,    0.00,    0.00, 1522.56,  129.50,    0.00,    0.00,,,,, 6130.94,  548.54,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6679.48,   6284.57,    616.83,      0.00,      0.00,   6284.57,    616.83,   6901.40
2023-02-23,12:16:18.123,   86.52,   32.49,    0.00,    0.00,,,,,,,,,   80.25,   28.90,    0.00,    0.00,,,,,,,,,  166.76,   61.38,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  228.15, 1635.13,  162.51,    0.00,    0.00, 1616.17,  132.26,    0.00,    0.00,,,,, 1616.10,  123.38,    0.00,    0.00, 1594.85,  107.72,    0.00,    0.00,,,,, 6462.25,  525.88,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6988.12,   6629.01,    587.26,      0.00,      0.00,   6629.01,    587.26,   7216.27
2023-02-23,12:16:18.134,   78.94,   27.69,    0.00,    0.00,,,,,,,,,   75.50,   23.84,    0.00,    0.00,,,,,,,,,  154.44,   51.53,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,  205.96, 1588.87,  108.91,    0.00,    0.00, 1582.66,   95.71,    0.00,    0.00,,,,, 1581.02,   94.35,    0.00,    0.00, 1576.81,   83.35,    0.00,    0.00,,,,, 6329.36,  382.32,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6711.68,   6483.80,    433.84,      0.00,      0.00,   6483.80,    433.84,   6917.64
2023-02-23,12:16:18.145,   82.85,   29.98,    0.00,    0.00,,,,,,,,,   79.74,   25.57,    0.00,    0.00,,,,,,,,,  162.59,   55.55,    0.00,    0.00,    0.96,    0.95,    0.00,    0.00,  218.14, 1853.78,  138.25,    0.00,    0.00, 1834.01,  118.63,    0.00,    0.00,,,,, 1830.34,  107.83,    0.00,    0.00, 1828.12,  102.55,    0.00,    0.00,,,,, 7346.25,  467.25,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7813.50,   7508.84,    522.80,      0.00,      0.00,   7508.84,    522.80,   8031.64
2023-02-23,12:16:18.155,   45.95,   24.90,    0.00,    0.00,,,,,,,,,   34.71,   18.59,    0.00,    0.00,,,,,,,,,   80.67,   43.49,    0.00,    0.00,    0.81,    0.90,    0.00,    0.00,  124.15, 1693.69,  133.04,    0.00,    0.00, 1666.43,  109.18,    0.00,    0.00,,,,, 1669.45,  105.50,    0.00,    0.00, 1663.52,  102.98,    0.00,    0.00,,,,, 6693.09,  450.70,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7143.79,   6773.75,    494.19,      0.00,      0.00,   6773.75,    494.19,   7267.94
2023-02-23,12:16:18.164,   26.23,   13.03,    0.00,    0.00,,,,,,,,,   20.62,    8.72,    0.00,    0.00,,,,,,,,,   46.85,   21.75,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,   68.60, 1442.49,  120.38,    0.00,    0.00, 1423.26,  101.88,    0.00,    0.00,,,,, 1428.19,   98.87,    0.00,    0.00, 1433.85,  117.68,    0.00,    0.00,,,,, 5727.79,  438.81,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6166.60,   5774.64,    460.56,      0.00,      0.00,   5774.64,    460.56,   6235.20
2023-02-23,12:16:18.175,   51.91,   16.87,    0.00,    0.00,,,,,,,,,   43.82,   10.64,    0.00,    0.00,,,,,,,,,   95.73,   27.51,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  123.24, 1613.51,  127.32,    0.00,    0.00, 1602.14,  101.40,    0.00,    0.00,,,,, 1590.96,   81.18,    0.00,    0.00, 1588.76,   87.15,    0.00,    0.00,,,,, 6395.38,  397.04,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6792.42,   6491.11,    424.56,      0.00,      0.00,   6491.11,    424.56,   6915.67
2023-02-23,12:16:18.185,   86.48,    8.42,    0.00,    0.00,,,,,,,,,   81.75,    5.91,    0.00,    0.00,,,,,,,,,  168.23,   14.33,    0.00,    0.00,    0.99,    1.00,    0.00,    0.00,  182.56, 1510.52,   77.92,    0.00,    0.00, 1521.88,   98.33,    0.00,    0.00,,,,, 1510.32,   84.84,    0.00,    0.00, 1513.99,   78.64,    0.00,    0.00,,,,, 6056.70,  339.73,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6396.44,   6224.93,    354.06,      0.00,      0.00,   6224.93,    354.06,   6579.00
2023-02-23,12:16:18.194,   26.43,   12.68,    0.00,    0.00,,,,,,,,,   22.62,   10.76,    0.00,    0.00,,,,,,,,,   49.04,   23.45,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00,   72.49, 1453.22,   74.16,    0.00,    0.00, 1472.68,   99.72,    0.00,    0.00,,,,, 1451.35,   75.44,    0.00,    0.00, 1464.98,   81.07,    0.00,    0.00,,,,, 5842.23,  330.39,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6172.62,   5891.28,    353.84,      0.00,      0.00,   5891.28,    353.84,   6245.11
2023-02-23,12:16:18.205,   16.36,   11.24,    0.00,    0.00,,,,,,,,,   11.34,    7.99,    0.00,    0.00,,,,,,,,,   27.70,   19.23,    0.00,    0.00,    0.97,    0.92,    0.00,    0.00,   46.93, 1670.25,  103.47,    0.00,    0.00, 1664.11,  108.80,    0.00,    0.00,,,,, 1640.93,   65.39,    0.00,    0.00, 1650.46,   72.90,    0.00,    0.00,,,,, 6625.75,  350.55,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6976.30,   6653.45,    369.79,      0.00,      0.00,   6653.45,    369.79,   7023.23
2023-02-23,12:16:18.214,   28.97,    8.36,    0.00,    0.00,,,,,,,,,   23.95,    4.81,    0.00,    0.00,,,,,,,,,   52.92,   13.16,    0.00,    0.00,    0.95,    0.97,    0.00,    0.00,   66.08, 1549.32,  103.94,    0.00,    0.00, 1532.90,   70.87,    0.00,    0.00,,,,, 1549.89,   84.29,    0.00,    0.00, 1515.14,   55.39,    0.00,    0.00,,,,, 6147.26,  314.50,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6461.75,   6200.17,    327.66,      0.00,      0.00,   6200.17,    327.66,   6527.83
2023-02-23,12:16:18.224,   26.28,    8.40,    0.00,    0.00,,,,,,,,,   21.21,    5.25,    0.00,    0.00,,,,,,,,,   47.49,   13.65,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,   61.14, 1591.21,  107.83,    0.00,    0.00, 1560.67,   55.00,    0.00,    0.00,,,,, 1568.42,   64.74,    0.00,    0.00, 1562.81,   50.84,    0.00,    0.00,,,,, 6283.10,  278.39,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6561.50,   6330.59,    292.04,      0.00,      0.00,   6330.59,    292.04,   6622.64
2023-02-23,12:16:18.235,   21.79,    8.35,    0.00,    0.00,,,,,,,,,   14.46,    5.21,    0.00,    0.00,,,,,,,,,   36.25,   13.56,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00,   49.80, 1784.12,  102.87,    0.00,    0.00, 1750.60,   59.53,    0.00,    0.00,,,,, 1758.72,   59.19,    0.00,    0.00, 1752.10,   55.33,    0.00,    0.00,,,,, 7045.55,  276.92,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7322.47,   7081.80,    290.48,      0.00,      0.00,   7081.80,    290.48,   7372.28
2023-02-23,12:16:18.244,   98.30,   13.41,    0.00,    0.00,,,,,,,,,   93.62,   11.79,    0.00,    0.00,,,,,,,,,  191.92,   25.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  217.13, 1561.39,  134.68,    0.00,    0.00, 1494.46,   68.17,    0.00,    0.00,,,,, 1549.24,  123.51,    0.00,    0.00, 1482.68,   55.12,    0.00,    0.00,,,,, 6087.76,  381.47,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6469.22,   6279.68,    406.67,      0.00,      0.00,   6279.68,    406.67,   6686.35
2023-02-23,12:16:18.254,   15.92,   11.86,    0.00,    0.00,,,,,,,,,   11.45,    8.74,    0.00,    0.00,,,,,,,,,   27.37,   20.60,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   47.97, 1596.02,  110.53,    0.00,    0.00, 1571.32,   62.68,    0.00,    0.00,,,,, 1568.88,   73.17,    0.00,    0.00, 1566.98,   58.16,    0.00,    0.00,,,,, 6303.19,  304.54,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6607.73,   6330.57,    325.14,      0.00,      0.00,   6330.57,    325.14,   6655.71
2023-02-23,12:16:18.265,   10.94,    8.46,    0.00,    0.00,,,,,,,,,    9.66,    6.41,    0.00,    0.00,,,,,,,,,   20.60,   14.87,    0.00,    0.00,    0.96,    0.90,    0.00,    0.00,   35.47, 1693.40,   98.11,    0.00,    0.00, 1691.37,   90.93,    0.00,    0.00,,,,, 1678.65,   73.42,    0.00,    0.00, 1687.67,   83.42,    0.00,    0.00,,,,, 6751.08,  345.89,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 7096.97,   6771.68,    360.76,      0.00,      0.00,   6771.68,    360.76,   7132.44
2023-02-23,12:16:18.274,   17.68,    7.69,    0.00,    0.00,,,,,,,,,   11.75,    4.97,    0.00,    0.00,,,,,,,,,   29.43,   12.67,    0.00,    0.00,    0.72,    0.78,    0.00,    0.00,   42.10, 1487.12,   72.04,    0.00,    0.00, 1515.96,  116.65,    0.00,    0.00,,,,, 1478.60,   55.65,    0.00,    0.00, 1502.85,   85.35,    0.00,    0.00,,,,, 5984.52,  329.70,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6314.21,   6013.95,    342.36,      0.00,      0.00,   6013.95,    342.36,   6356.31
2023-02-23,12:16:18.284,   27.46,   10.55,    0.00,    0.00,,,,,,,,,   24.05,    8.02,    0.00,    0.00,,,,,,,,,   51.51,   18.57,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,   70.09, 1525.07,   81.31,    0.00,    0.00, 1542.34,  108.58,    0.00,    0.00,,,,, 1516.61,   69.08,    0.00,    0.00, 1527.10,   84.15,    0.00,    0.00,,,,, 6111.13,  343.11,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6454.24,   6162.64,    361.68,      0.00,      0.00,   6162.64,    361.68,   6524.33
2023-02-23,12:16:18.295,   14.34,    8.55,    0.00,    0.00,,,,,,,,,    8.81,    5.85,    0.00,    0.00,,,,,,,,,   23.14,   14.40,    0.00,    0.00,    0.97,    0.95,    0.00,    0.00,   37.54, 1711.01,  118.27,    0.00,    0.00, 1679.88,   74.14,    0.00,    0.00,,,,, 1695.33,   77.53,    0.00,    0.00, 1670.15,   66.80,    0.00,    0.00,,,,, 6756.37,  336.75,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7093.12,   6779.51,    351.15,      0.00,      0.00,   6779.51,    351.15,   7130.66
2023-02-23,12:16:18.304,   13.15,    6.48,    0.00,    0.00,,,,,,,,,    7.72,    3.64,    0.00,    0.00,,,,,,,,,   20.88,   10.12,    0.00,    0.00,    0.96,    0.95,    0.00,    0.00,   31.00, 1556.25,   96.16,    0.00,    0.00, 1553.88,   89.25,    0.00,    0.00,,,,, 1544.83,   69.57,    0.00,    0.00, 1537.99,   64.95,    0.00,    0.00,,,,, 6192.95,  319.93,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6512.88,   6213.83,    330.05,      0.00,      0.00,   6213.83,    330.05,   6543.88
2023-02-23,12:16:18.314,   15.95,    6.72,    0.00,    0.00,,,,,,,,,   10.09,    3.55,    0.00,    0.00,,,,,,,,,   26.04,   10.27,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   36.31, 1572.72,  102.60,    0.00,    0.00, 1551.98,   64.77,    0.00,    0.00,,,,, 1558.89,   71.51,    0.00,    0.00, 1552.12,   57.34,    0.00,    0.00,,,,, 6235.71,  296.23,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6531.94,   6261.75,    306.50,      0.00,      0.00,   6261.75,    306.50,   6568.25
2023-02-23,12:16:18.325,   11.21,    7.33,    0.00,    0.00,,,,,,,,,    8.44,    4.38,    0.00,    0.00,,,,,,,,,   19.65,   11.72,    0.00,    0.00,    0.96,    0.91,    0.00,    0.00,   31.37, 1702.18,  100.29,    0.00,    0.00, 1703.88,   93.04,    0.00,    0.00,,,,, 1691.98,   83.73,    0.00,    0.00, 1694.34,   74.97,    0.00,    0.00,,,,, 6792.38,  352.03,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7144.42,   6812.03,    363.75,      0.00,      0.00,   6812.03,    363.75,   7175.78
2023-02-23,12:16:18.334,   40.34,    7.79,    0.00,    0.00,,,,,,,,,   34.61,    4.57,    0.00,    0.00,,,,,,,,,   74.95,   12.36,    0.00,    0.00,    0.92,    0.95,    0.00,    0.00,   87.31, 1590.12,  107.77,    0.00,    0.00, 1553.22,   53.18,    0.00,    0.00,,,,, 1563.96,   58.30,    0.00,    0.00, 1555.17,   56.49,    0.00,    0.00,,,,, 6262.46,  275.73,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6538.20,   6337.41,    288.09,      0.00,      0.00,   6337.41,    288.09,   6625.50
2023-02-23,12:16:18.345,  599.18,   16.25,    0.00,    0.00,,,,,,,,,  592.24,   14.03,    0.00,    0.00,,,,,,,,, 1191.42,   30.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1221.71, 1366.88,   96.66,    0.00,    0.00, 1342.02,   52.54,    0.00,    0.00,,,,, 1362.66,   71.37,    0.00,    0.00, 1331.82,   44.85,    0.00,    0.00,,,,, 5403.38,  265.41,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5668.79,   6594.80,    295.70,      0.00,      0.00,   6594.80,    295.70,   6890.50
2023-02-23,12:16:18.356, 1380.01,   34.71,    0.00,    0.00,,,,,,,,, 1369.73,   31.67,    0.00,    0.00,,,,,,,,, 2749.75,   66.39,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2816.13, 1273.72,   96.83,    0.00,    0.00, 1257.54,   70.58,    0.00,    0.00,,,,, 1255.03,   62.87,    0.00,    0.00, 1242.69,   50.02,    0.00,    0.00,,,,, 5028.98,  280.30,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5309.28,   7778.73,    346.69,      0.00,      0.00,   7778.73,    346.69,   8125.41
2023-02-23,12:16:18.365,  207.00,   18.24,    0.00,    0.00,,,,,,,,,  200.89,   14.80,    0.00,    0.00,,,,,,,,,  407.89,   33.04,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  440.93, 1437.25,   94.30,    0.00,    0.00, 1425.20,   79.76,    0.00,    0.00,,,,, 1407.71,   48.47,    0.00,    0.00, 1402.39,   56.56,    0.00,    0.00,,,,, 5672.56,  279.08,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 5951.64,   6080.45,    312.12,      0.00,      0.00,   6080.45,    312.12,   6392.57
2023-02-23,12:16:18.376,  417.45,   13.19,    0.00,    0.00,,,,,,,,,  413.21,   10.76,    0.00,    0.00,,,,,,,,,  830.67,   23.95,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  854.62, 1375.59,   79.80,    0.00,    0.00, 1394.67,   99.23,    0.00,    0.00,,,,, 1363.42,   47.38,    0.00,    0.00, 1395.08,   80.94,    0.00,    0.00,,,,, 5528.76,  307.34,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5836.10,   6359.42,    331.29,      0.00,      0.00,   6359.42,    331.29,   6690.71
2023-02-23,12:16:18.387, 1289.47,   26.75,    0.00,    0.00,,,,,,,,, 1280.52,   23.58,    0.00,    0.00,,,,,,,,, 2569.98,   50.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2620.31, 1333.13,   95.92,    0.00,    0.00, 1316.34,   65.27,    0.00,    0.00,,,,, 1302.97,   44.99,    0.00,    0.00, 1305.24,   45.56,    0.00,    0.00,,,,, 5257.68,  251.74,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5509.42,   7827.66,    302.07,      0.00,      0.00,   7827.66,    302.07,   8129.73
