,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,07:30:53.643,  167.05,   89.64,    0.00,    0.00,,,,,,,,,  139.42,   68.53,    0.00,    0.00,,,,,,,,,  306.47,  158.17,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  464.64, 1419.19, 1956.81,    0.00,    0.00, 1341.79, 1948.77,    0.00,    0.00,,,,, 1342.20, 1940.72,    0.00,    0.00, 1312.79, 1937.19,    0.00,    0.00,,,,, 5415.97, 7783.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13199.46,   5722.44,   7941.66,      0.00,      0.00,   5722.44,   7941.66,  13664.10
2023-02-23,07:30:53.744,  164.97,   91.20,    0.00,    0.00,,,,,,,,,  141.05,   71.61,    0.00,    0.00,,,,,,,,,  306.01,  162.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  468.83, 1353.64, 1816.55,    0.00,    0.00, 1300.60, 1808.79,    0.00,    0.00,,,,, 1298.07, 1796.53,    0.00,    0.00, 1275.45, 1792.28,    0.00,    0.00,,,,, 5227.77, 7214.15,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12441.91,   5533.78,   7376.96,      0.00,      0.00,   5533.78,   7376.96,  12910.74
2023-02-23,07:30:53.843,  137.79,   80.72,    0.00,    0.00,,,,,,,,,  120.59,   68.24,    0.00,    0.00,,,,,,,,,  258.38,  148.96,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  407.34, 1327.43, 1782.84,    0.00,    0.00, 1273.21, 1759.15,    0.00,    0.00,,,,, 1280.30, 1759.83,    0.00,    0.00, 1258.32, 1752.45,    0.00,    0.00,,,,, 5139.25, 7054.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12193.53,   5397.63,   7203.24,      0.00,      0.00,   5397.63,   7203.24,  12600.87
2023-02-23,07:30:53.944,  130.45,   91.50,    0.00,    0.00,,,,,,,,,  112.93,   76.41,    0.00,    0.00,,,,,,,,,  243.38,  167.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  411.30,  915.05, 1322.87,    0.00,    0.00,  855.68, 1296.75,    0.00,    0.00,,,,,  854.80, 1291.97,    0.00,    0.00,  839.51, 1284.99,    0.00,    0.00,,,,, 3465.04, 5196.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8661.64,   3708.43,   5364.51,      0.00,      0.00,   3708.43,   5364.51,   9072.93
2023-02-23,07:30:54.043,   56.92,   33.96,    0.00,    0.00,,,,,,,,,   50.05,   27.93,    0.00,    0.00,,,,,,,,,  106.97,   61.89,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,  168.86,  712.30, 1088.11,    0.00,    0.00,  668.22, 1079.63,    0.00,    0.00,,,,,  666.54, 1075.81,    0.00,    0.00,  650.81, 1071.94,    0.00,    0.00,,,,, 2697.86, 4315.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 7013.35,   2804.83,   4377.38,      0.00,      0.00,   2804.83,   4377.38,   7182.21
2023-02-23,07:30:54.143,   86.81,   48.35,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   76.05,   38.33,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,  162.86,   86.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  249.55,  716.02, 1184.73,    0.00,    0.00,  674.56, 1168.74,    0.00,    0.00,,,,,  677.04, 1166.01,    0.00,    0.00,  661.79, 1164.86,    0.00,    0.00,,,,, 2729.41, 4684.34,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 7413.75,   2892.27,   4771.02,      0.00,      0.00,   2892.27,   4771.02,   7663.30
2023-02-23,07:30:54.245,   92.21,   54.66,    0.00,    0.00,,,,,,,,,   82.30,   47.37,    0.00,    0.00,,,,,,,,,  174.51,  102.03,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  276.54, 1185.86, 1290.21,    0.00,    0.00, 1146.01, 1277.38,    0.00,    0.00,,,,, 1149.56, 1271.14,    0.00,    0.00, 1130.71, 1267.71,    0.00,    0.00,,,,, 4612.13, 5106.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9718.57,   4786.64,   5208.47,      0.00,      0.00,   4786.64,   5208.47,   9995.11
2023-02-23,07:30:54.356,   66.72,   35.31,    0.00,    0.00,,,,,,,,,   61.27,   31.04,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  128.00,   66.35,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  194.34, 1297.19, 1225.80,    0.00,    0.00, 1268.32, 1206.77,    0.00,    0.00,,,,, 1272.55, 1207.78,    0.00,    0.00, 1265.25, 1204.45,    0.00,    0.00,,,,, 5103.32, 4844.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9948.12,   5231.31,   4911.16,      0.00,      0.00,   5231.31,   4911.16,  10142.47
2023-02-23,07:30:54.456,  178.28,  156.35,    0.00,    0.00,,,,,,,,,  135.99,  116.99,    0.00,    0.00,,,,,,,,,  314.27,  273.34,    0.00,    0.00,    1.02,    1.00,    0.00,    0.00,  587.61, 1224.45, 1031.59,    0.00,    0.00, 1173.69, 1023.32,    0.00,    0.00,,,,, 1170.52, 1011.05,    0.00,    0.00, 1156.85, 1007.74,    0.00,    0.00,,,,, 4725.52, 4073.69,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8799.21,   5039.79,   4347.03,      0.00,      0.00,   5039.79,   4347.03,   9386.81
2023-02-23,07:30:54.556,  445.21,  389.50,    0.00,    0.00,,,,,,,,,  372.67,  318.65,    0.00,    0.00,,,,,,,,,  817.87,  708.14,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1526.02, 1624.56, 2153.45,    0.00,    0.00, 1481.69, 2090.44,    0.00,    0.00,,,,, 1487.58, 2088.22,    0.00,    0.00, 1445.09, 2070.57,    0.00,    0.00,,,,, 6038.92, 8402.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14441.60,   6856.79,   9110.82,      0.00,      0.00,   6856.79,   9110.82,  15967.62
2023-02-23,07:30:54.656, 1188.96, 1041.41,    0.00,    0.00,,,,,,,,, 1288.63, 1227.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 2477.59, 2268.55,    0.00,    0.00,    1.02,    1.09,    0.00,    0.00, 4746.14, 1932.58, 3090.97,    0.00,    0.00, 1710.56, 3042.52,    0.00,    0.00,,,,, 1716.73, 3033.39,    0.00,    0.00, 1746.97, 3196.70,    0.00,    0.00,,,,, 7106.84,12363.58,    0.00,    0.00,    1.02,    1.06,    0.00,    0.00,19470.42,   9584.43,  14632.12,      0.00,      0.00,   9584.43,  14632.12,  24216.56
2023-02-23,07:30:54.756,  733.70,  653.34,    0.00,    0.00,,,,,,,,,  716.48,  654.92,    0.00,    0.00,,,,,,,,, 1450.18, 1308.25,    0.00,    0.00,    1.02,    1.04,    0.00,    0.00, 2758.44, 2120.12, 3456.49,    0.00,    0.00, 1844.64, 3365.93,    0.00,    0.00,,,,, 1950.39, 3516.97,    0.00,    0.00, 1987.98, 3718.70,    0.00,    0.00,,,,, 7903.13,14058.09,    0.00,    0.00,    1.03,    1.09,    0.00,    0.00,21961.22,   9353.31,  15366.34,      0.00,      0.00,   9353.31,  15366.34,  24719.65
2023-02-23,07:30:54.856,  525.70,  450.89,    0.00,    0.00,,,,,,,,,  462.32,  392.07,    0.00,    0.00,,,,,,,,,  988.02,  842.96,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 1830.98, 1747.25, 2962.05,    0.00,    0.00, 1506.26, 2867.74,    0.00,    0.00,,,,, 1547.35, 2905.04,    0.00,    0.00, 1497.89, 2921.25,    0.00,    0.00,,,,, 6298.75,11656.08,    0.00,    0.00,    1.01,    1.02,    0.00,    0.00,17954.83,   7286.77,  12499.04,      0.00,      0.00,   7286.77,  12499.04,  19785.81
2023-02-23,07:30:54.961,  389.02,  350.57,    0.00,    0.00,,,,,,,,,  344.04,  310.21,    0.00,    0.00,,,,,,,,,  733.06,  660.78,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 1393.84, 1838.66, 2382.81,    0.00,    0.00, 1638.42, 2306.61,    0.00,    0.00,,,,, 1657.76, 2308.94,    0.00,    0.00, 1579.73, 2271.77,    0.00,    0.00,,,,, 6714.56, 9270.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,15984.70,   7447.62,   9930.92,      0.00,      0.00,   7447.62,   9930.92,  17378.54
2023-02-23,07:30:55.064,  209.64,  193.54,    0.00,    0.00,,,,,,,,,  180.48,  166.56,    0.00,    0.00,,,,,,,,,  390.12,  360.10,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00,  750.22, 1446.71, 1503.24,    0.00,    0.00, 1366.77, 1471.11,    0.00,    0.00,,,,, 1374.46, 1471.46,    0.00,    0.00, 1343.67, 1460.38,    0.00,    0.00,,,,, 5531.61, 5906.19,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11437.80,   5921.73,   6266.29,      0.00,      0.00,   5921.73,   6266.29,  12188.02
2023-02-23,07:30:55.164,  430.92,  336.85,    0.00,    0.00,,,,,,,,,  382.52,  295.47,    0.00,    0.00,,,,,,,,,  813.44,  632.32,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1445.76, 1852.86, 2287.71,    0.00,    0.00, 1680.66, 2225.30,    0.00,    0.00,,,,, 1692.86, 2224.67,    0.00,    0.00, 1631.88, 2199.53,    0.00,    0.00,,,,, 6858.27, 8937.21,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,15795.48,   7671.71,   9569.53,      0.00,      0.00,   7671.71,   9569.53,  17241.24
2023-02-23,07:30:55.264,  649.49,  552.79,    0.00,    0.00,,,,,,,,,  554.97,  461.00,    0.00,    0.00,,,,,,,,, 1204.46, 1013.79,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 2218.25, 1702.98, 2934.49,    0.00,    0.00, 1475.72, 2869.77,    0.00,    0.00,,,,, 1490.65, 2869.54,    0.00,    0.00, 1398.40, 2836.50,    0.00,    0.00,,,,, 6067.75,11510.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17578.04,   7272.20,  12524.08,      0.00,      0.00,   7272.20,  12524.08,  19796.29
2023-02-23,07:30:55.364,  522.25,  462.76,    0.00,    0.00,,,,,,,,,  449.89,  394.19,    0.00,    0.00,,,,,,,,,  972.13,  856.95,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1829.08, 1554.55, 2753.83,    0.00,    0.00, 1329.73, 2672.68,    0.00,    0.00,,,,, 1351.86, 2681.46,    0.00,    0.00, 1271.00, 2646.57,    0.00,    0.00,,,,, 5507.15,10754.55,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16261.69,   6479.28,  11611.50,      0.00,      0.00,   6479.28,  11611.50,  18090.77
2023-02-23,07:30:55.464,  435.96,  370.62,    0.00,    0.00,,,,,,,,,  385.17,  321.87,    0.00,    0.00,,,,,,,,,  821.13,  692.49,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1513.62, 1474.06, 2717.51,    0.00,    0.00, 1256.31, 2639.52,    0.00,    0.00,,,,, 1278.86, 2647.13,    0.00,    0.00, 1199.15, 2617.49,    0.00,    0.00,,,,, 5208.38,10621.65,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,15830.03,   6029.51,  11314.14,      0.00,      0.00,   6029.51,  11314.14,  17343.65
2023-02-23,07:30:55.565,  297.82,  256.18,    0.00,    0.00,,,,,,,,,  265.12,  230.50,    0.00,    0.00,,,,,,,,,  562.94,  486.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1049.62, 1603.74, 2094.74,    0.00,    0.00, 1435.84, 2028.05,    0.00,    0.00,,,,, 1452.93, 2027.67,    0.00,    0.00, 1390.12, 2004.74,    0.00,    0.00,,,,, 5882.63, 8155.19,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14037.82,   6445.57,   8641.87,      0.00,      0.00,   6445.57,   8641.87,  15087.45
2023-02-23,07:30:55.665,  202.33,  156.60,    0.00,    0.00,,,,,,,,,  183.29,  138.87,    0.00,    0.00,,,,,,,,,  385.62,  295.46,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,  681.09, 1427.71, 1434.35,    0.00,    0.00, 1353.58, 1403.51,    0.00,    0.00,,,,, 1362.14, 1405.16,    0.00,    0.00, 1340.22, 1398.00,    0.00,    0.00,,,,, 5483.65, 5641.02,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11124.67,   5869.27,   5936.49,      0.00,      0.00,   5869.27,   5936.49,  11805.76
2023-02-23,07:30:55.766,  216.92,  181.07,    0.00,    0.00,,,,,,,,,  197.29,  165.85,    0.00,    0.00,,,,,,,,,  414.20,  346.93,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,  761.13, 1527.80, 1744.98,    0.00,    0.00, 1402.34, 1688.48,    0.00,    0.00,,,,, 1417.64, 1690.42,    0.00,    0.00, 1368.91, 1670.02,    0.00,    0.00,,,,, 5716.69, 6793.90,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12510.59,   6130.89,   7140.83,      0.00,      0.00,   6130.89,   7140.83,  13271.72
2023-02-23,07:30:55.865,  364.21,  313.24,    0.00,    0.00,,,,,,,,,  321.97,  272.08,    0.00,    0.00,,,,,,,,,  686.18,  585.33,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1271.51, 1442.96, 2279.97,    0.00,    0.00, 1265.43, 2210.68,    0.00,    0.00,,,,, 1287.57, 2219.24,    0.00,    0.00, 1224.61, 2197.76,    0.00,    0.00,,,,, 5220.57, 8907.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14128.21,   5906.75,   9492.97,      0.00,      0.00,   5906.75,   9492.97,  15399.72
2023-02-23,07:30:55.965,  399.37,  339.48,    0.00,    0.00,,,,,,,,,  352.82,  296.88,    0.00,    0.00,,,,,,,,,  752.19,  636.35,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 1388.54, 1388.97, 2558.76,    0.00,    0.00, 1181.90, 2484.73,    0.00,    0.00,,,,, 1200.96, 2487.29,    0.00,    0.00, 1127.90, 2461.63,    0.00,    0.00,,,,, 4899.73, 9992.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14892.13,   5651.92,  10628.76,      0.00,      0.00,   5651.92,  10628.76,  16280.67
2023-02-23,07:30:56.065,  409.80,  361.53,    0.00,    0.00,,,,,,,,,  362.86,  319.43,    0.00,    0.00,,,,,,,,,  772.65,  680.95,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1453.61, 1596.75, 2846.73,    0.00,    0.00, 1355.65, 2758.93,    0.00,    0.00,,,,, 1385.11, 2773.51,    0.00,    0.00, 1300.18, 2736.70,    0.00,    0.00,,,,, 5637.69,11115.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16753.56,   6410.35,  11796.82,      0.00,      0.00,   6410.35,  11796.82,  18207.16
2023-02-23,07:30:56.165,  178.57,  153.35,    0.00,    0.00,,,,,,,,,  160.36,  139.38,    0.00,    0.00,,,,,,,,,  338.94,  292.74,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,  631.67, 1457.06, 1601.19,    0.00,    0.00, 1349.27, 1555.66,    0.00,    0.00,,,,, 1359.10, 1551.44,    0.00,    0.00, 1318.38, 1536.05,    0.00,    0.00,,,,, 5483.81, 6244.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11728.15,   5822.75,   6537.07,      0.00,      0.00,   5822.75,   6537.07,  12359.82
2023-02-23,07:30:56.265,  215.59,  182.80,    0.00,    0.00,,,,,,,,,  195.27,  166.30,    0.00,    0.00,,,,,,,,,  410.86,  349.09,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00,  759.96, 1573.24, 1761.72,    0.00,    0.00, 1460.86, 1714.59,    0.00,    0.00,,,,, 1473.84, 1715.59,    0.00,    0.00, 1433.43, 1702.24,    0.00,    0.00,,,,, 5941.36, 6894.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12835.50,   6352.22,   7243.23,      0.00,      0.00,   6352.22,   7243.23,  13595.46
2023-02-23,07:30:56.366,  107.84,   86.81,    0.00,    0.00,,,,,,,,,  100.59,   81.05,    0.00,    0.00,,,,,,,,,  208.44,  167.87,    0.00,    0.00,    1.00,    1.01,    0.00,    0.00,  376.30, 1303.67, 1228.91,    0.00,    0.00, 1250.51, 1201.25,    0.00,    0.00,,,,, 1256.48, 1201.13,    0.00,    0.00, 1239.45, 1195.95,    0.00,    0.00,,,,, 5050.10, 4827.24,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9877.34,   5258.54,   4995.11,      0.00,      0.00,   5258.54,   4995.11,  10253.65
2023-02-23,07:30:56.465,  257.55,  214.13,    0.00,    0.00,,,,,,,,,  228.69,  187.58,    0.00,    0.00,,,,,,,,,  486.24,  401.71,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00,  887.94, 1601.03, 1712.05,    0.00,    0.00, 1489.10, 1665.49,    0.00,    0.00,,,,, 1501.53, 1666.28,    0.00,    0.00, 1463.10, 1652.77,    0.00,    0.00,,,,, 6054.76, 6696.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12751.35,   6541.00,   7098.29,      0.00,      0.00,   6541.00,   7098.29,  13639.29
2023-02-23,07:30:56.565,  214.92,  155.25,    0.00,    0.00,,,,,,,,,  216.16,  160.38,    0.00,    0.00,,,,,,,,,  431.09,  315.62,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,  746.71, 1397.21, 1285.43,    0.00,    0.00, 1315.24, 1252.63,    0.00,    0.00,,,,, 1317.14, 1250.56,    0.00,    0.00, 1294.03, 1240.23,    0.00,    0.00,,,,, 5323.61, 5028.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10352.47,   5754.70,   5344.48,      0.00,      0.00,   5754.70,   5344.48,  11099.18
2023-02-23,07:30:56.665,  291.18,  231.72,    0.00,    0.00,,,,,,,,,  254.33,  205.55,    0.00,    0.00,,,,,,,,,  545.50,  437.27,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,  982.77, 1535.65, 1361.54,    0.00,    0.00, 1449.06, 1330.01,    0.00,    0.00,,,,, 1448.95, 1324.08,    0.00,    0.00, 1419.49, 1307.95,    0.00,    0.00,,,,, 5853.14, 5323.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11176.73,   6398.65,   5760.86,      0.00,      0.00,   6398.65,   5760.86,  12159.51
2023-02-23,07:30:56.766,  534.46, 1135.67,    0.00,    0.00,,,,,,,,,  411.94, 1071.28,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,  946.40, 2206.95,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 3153.35, 1348.11,  827.49,    0.00,    0.00, 1273.37,  807.81,    0.00,    0.00,,,,, 1264.17,  794.39,    0.00,    0.00, 1252.99,  789.08,    0.00,    0.00,,,,, 5138.63, 3218.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8357.41,   6085.03,   5425.73,      0.00,      0.00,   6085.04,   5425.73,  11510.76
2023-02-23,07:30:56.865,  374.48,  445.26,    0.00,    0.00,,,,,,,,,  313.37,  419.96,    0.00,    0.00,,,,,,,,,  687.85,  865.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1553.07, 1746.34, 1576.61,    0.00,    0.00, 1673.46, 1558.87,    0.00,    0.00,,,,, 1666.05, 1545.12,    0.00,    0.00, 1645.38, 1541.65,    0.00,    0.00,,,,, 6731.23, 6222.25,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12953.48,   7419.08,   7087.47,      0.00,      0.00,   7419.08,   7087.47,  14506.55
2023-02-23,07:30:56.965,  650.63,  886.41,    0.00,    0.00,,,,,,,,,  547.04,  843.34,    0.00,    0.00,,,,,,,,, 1197.67, 1729.76,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2927.42, 1748.72, 1290.50,    0.00,    0.00, 1674.54, 1276.25,    0.00,    0.00,,,,, 1669.83, 1268.96,    0.00,    0.00, 1650.30, 1265.90,    0.00,    0.00,,,,, 6743.40, 5101.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11845.03,   7941.07,   6831.38,      0.00,      0.00,   7941.07,   6831.38,  14772.45
2023-02-23,07:30:57.065,  440.45,  635.10,    0.00,    0.00,,,,,,,,,  379.80,  623.03,    0.00,    0.00,,,,,,,,,  820.25, 1258.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2078.38, 1459.67, 1125.21,    0.00,    0.00, 1422.08, 1115.01,    0.00,    0.00,,,,, 1415.69, 1106.64,    0.00,    0.00, 1400.16, 1101.61,    0.00,    0.00,,,,, 5697.61, 4448.47,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10146.08,   6517.86,   5706.61,      0.00,      0.00,   6517.86,   5706.61,  12224.46
2023-02-23,07:30:57.167,  557.38,  892.08,    0.00,    0.00,,,,,,,,,  470.96,  872.90,    0.00,    0.00,,,,,,,,, 1028.34, 1764.97,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2793.31, 1496.95, 1007.18,    0.00,    0.00, 1441.27,  987.57,    0.00,    0.00,,,,, 1442.38,  982.01,    0.00,    0.00, 1423.38,  969.83,    0.00,    0.00,,,,, 5803.98, 3946.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9750.57,   6832.32,   5711.56,      0.00,      0.00,   6832.32,   5711.56,  12543.88
2023-02-23,07:30:57.267,  237.10,  349.93,    0.00,    0.00,,,,,,,,,  194.62,  335.14,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,  431.72,  685.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1116.79, 1428.30, 1096.58,    0.00,    0.00, 1376.89, 1092.90,    0.00,    0.00,,,,, 1374.02, 1080.50,    0.00,    0.00, 1351.50, 1075.25,    0.00,    0.00,,,,, 5530.72, 4345.23,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9875.95,   5962.44,   5030.30,      0.00,      0.00,   5962.44,   5030.30,  10992.74
2023-02-23,07:30:57.367,  414.42,  701.92,    0.00,    0.00,,,,,,,,,  348.90,  679.90,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,  763.32, 1381.82,    0.00,    0.00,    1.04,    1.02,    0.00,    0.00, 2145.14, 1253.63,  806.15,    0.00,    0.00, 1214.21,  794.81,    0.00,    0.00,,,,, 1210.90,  789.34,    0.00,    0.00, 1198.36,  783.81,    0.00,    0.00,,,,, 4877.09, 3174.12,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8051.21,   5640.41,   4555.94,      0.00,      0.00,   5640.41,   4555.94,  10196.35
2023-02-23,07:30:57.467,  226.43,  331.31,    0.00,    0.00,,,,,,,,,  187.32,  318.01,    0.00,    0.00,,,,,,,,,  413.75,  649.32,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 1063.08, 1185.41,  902.84,    0.00,    0.00, 1150.25,  892.76,    0.00,    0.00,,,,, 1150.41,  885.21,    0.00,    0.00, 1132.49,  881.33,    0.00,    0.00,,,,, 4618.56, 3562.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8180.70,   5032.31,   4211.47,      0.00,      0.00,   5032.31,   4211.47,   9243.78
2023-02-23,07:30:57.568,  422.79,  716.32,    0.00,    0.00,,,,,,,,,  365.26,  686.13,    0.00,    0.00,,,,,,,,,  788.05, 1402.45,    0.00,    0.00,    1.09,    1.04,    0.00,    0.00, 2190.50, 1114.42,  732.01,    0.00,    0.00, 1086.21,  723.58,    0.00,    0.00,,,,, 1084.14,  716.77,    0.00,    0.00, 1073.09,  714.22,    0.00,    0.00,,,,, 4357.87, 2886.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 7244.45,   5145.92,   4289.03,      0.00,      0.00,   5145.92,   4289.03,   9434.95
2023-02-23,07:30:57.669,  250.00,  365.16,    0.00,    0.00,,,,,,,,,  214.03,  339.66,    0.00,    0.00,,,,,,,,,  464.03,  704.82,    0.00,    0.00,    1.09,    1.04,    0.00,    0.00, 1168.85, 1059.03,  715.96,    0.00,    0.00, 1039.40,  708.59,    0.00,    0.00,,,,, 1037.77,  704.17,    0.00,    0.00, 1031.51,  701.74,    0.00,    0.00,,,,, 4167.70, 2830.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6998.16,   4631.73,   3535.28,      0.00,      0.00,   4631.73,   3535.28,   8167.01
2023-02-23,07:30:57.769,  568.88,  167.94,    0.00,    0.00,,,,,,,,,  577.92,  186.03,    0.00,    0.00,,,,,,,,, 1146.80,  353.97,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 1500.77,  708.71,  492.53,    0.00,    0.00,  687.94,  485.30,    0.00,    0.00,,,,,  686.63,  479.41,    0.00,    0.00,  673.68,  475.32,    0.00,    0.00,,,,, 2756.97, 1932.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 4689.53,   3903.77,   2286.53,      0.00,      0.00,   3903.77,   2286.53,   6190.30
