,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,12:13:28.199, 1121.42,   96.17,    0.00,    0.00,,,,,,,,, 1107.01,   81.99,    0.00,    0.00,,,,,,,,, 2228.43,  178.16,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2406.59,  623.86,   37.42,    0.00,    0.00,  584.49,   44.49,    0.00,    0.00,,,,,  607.74,   27.15,    0.00,    0.00,  565.15,   22.55,    0.00,    0.00,,,,, 2381.24,  131.60,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 2512.84,   4609.67,    309.76,      0.00,      0.00,   4609.67,    309.76,   4919.43
2023-02-23,12:13:28.210,  268.27,   51.63,    0.00,    0.00,,,,,,,,,  276.76,   42.80,    0.00,    0.00,,,,,,,,,  545.02,   94.43,    0.00,    0.00,    0.99,    0.93,    0.00,    0.00,  639.46, 1097.15,   75.50,    0.00,    0.00, 1051.97,   63.76,    0.00,    0.00,,,,, 1063.87,   63.08,    0.00,    0.00, 1043.68,   63.38,    0.00,    0.00,,,,, 4256.67,  265.72,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4522.39,   4801.69,    360.15,      0.00,      0.00,   4801.69,    360.15,   5161.84
2023-02-23,12:13:28.220,  418.71,   46.02,    0.00,    0.00,,,,,,,,,  398.04,   41.57,    0.00,    0.00,,,,,,,,,  816.75,   87.60,    0.00,    0.00,    0.92,    0.96,    0.00,    0.00,  904.35,  997.77,   89.95,    0.00,    0.00,  938.51,   69.06,    0.00,    0.00,,,,,  966.67,   72.22,    0.00,    0.00,  942.94,   65.09,    0.00,    0.00,,,,, 3845.89,  296.32,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4142.21,   4662.64,    383.92,      0.00,      0.00,   4662.64,    383.92,   5046.55
2023-02-23,12:13:28.231,  848.31,   49.26,    0.00,    0.00,,,,,,,,,  857.79,   41.24,    0.00,    0.00,,,,,,,,, 1706.09,   90.50,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 1796.60,  597.30,   35.56,    0.00,    0.00,  586.80,   41.90,    0.00,    0.00,,,,,  584.74,   29.61,    0.00,    0.00,  574.03,   41.12,    0.00,    0.00,,,,, 2342.88,  148.19,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 2491.07,   4048.97,    238.69,      0.00,      0.00,   4048.97,    238.69,   4287.66
2023-02-23,12:13:28.241,  413.29,   41.61,    0.00,    0.00,,,,,,,,,  389.36,   35.29,    0.00,    0.00,,,,,,,,,  802.65,   76.90,    0.00,    0.00,    0.89,    0.93,    0.00,    0.00,  879.55, 1156.98,   52.60,    0.00,    0.00, 1122.35,   31.08,    0.00,    0.00,,,,, 1139.47,   40.36,    0.00,    0.00, 1117.68,   33.11,    0.00,    0.00,,,,, 4536.48,  157.15,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4693.63,   5339.13,    234.04,      0.00,      0.00,   5339.13,    234.04,   5573.17
2023-02-23,12:13:28.251, 1139.81,   64.70,    0.00,    0.00,,,,,,,,, 1141.31,   57.68,    0.00,    0.00,,,,,,,,, 2281.12,  122.38,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 2403.50,  417.04,   20.70,    0.00,    0.00,  403.14,   16.91,    0.00,    0.00,,,,,  402.75,   17.47,    0.00,    0.00,  397.33,   16.25,    0.00,    0.00,,,,, 1620.26,   71.32,    0.00,    0.00,    0.95,    0.97,    0.00,    0.00, 1691.58,   3901.38,    193.70,      0.00,      0.00,   3901.38,    193.70,   4095.08
2023-02-23,12:13:28.261,  199.09,   17.95,    0.00,    0.00,,,,,,,,,  185.66,   14.82,    0.00,    0.00,,,,,,,,,  384.75,   32.77,    0.00,    0.00,    0.81,    0.85,    0.00,    0.00,  417.52, 1139.53,   33.36,    0.00,    0.00, 1116.41,   27.54,    0.00,    0.00,,,,, 1142.78,   40.56,    0.00,    0.00, 1113.73,   25.95,    0.00,    0.00,,,,, 4512.46,  127.40,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4639.87,   4897.21,    160.17,      0.00,      0.00,   4897.21,    160.17,   5057.38
2023-02-23,12:13:28.271, 1214.14,   63.04,    0.00,    0.00,,,,,,,,, 1212.09,   55.71,    0.00,    0.00,,,,,,,,, 2426.23,  118.75,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2544.99,  452.29,   20.47,    0.00,    0.00,  435.89,   16.73,    0.00,    0.00,,,,,  443.25,   17.54,    0.00,    0.00,  439.37,   17.25,    0.00,    0.00,,,,, 1770.80,   71.98,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00, 1842.79,   4197.04,    190.74,      0.00,      0.00,   4197.04,    190.74,   4387.78
2023-02-23,12:13:28.282,   30.96,   22.74,    0.00,    0.00,,,,,,,,,   24.17,   18.09,    0.00,    0.00,,,,,,,,,   55.12,   40.83,    0.00,    0.00,    0.64,    0.70,    0.00,    0.00,   95.96, 1309.98,   39.12,    0.00,    0.00, 1281.83,   32.38,    0.00,    0.00,,,,, 1293.23,   34.15,    0.00,    0.00, 1266.85,   33.80,    0.00,    0.00,,,,, 5151.89,  139.45,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5291.34,   5207.01,    180.28,      0.00,      0.00,   5207.01,    180.28,   5387.30
2023-02-23,12:13:28.292,  617.59,   41.38,    0.00,    0.00,,,,,,,,,  610.09,   32.55,    0.00,    0.00,,,,,,,,, 1227.67,   73.93,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1301.61,  809.78,   18.64,    0.00,    0.00,  770.78,   31.23,    0.00,    0.00,,,,,  787.78,   15.68,    0.00,    0.00,  780.28,   28.10,    0.00,    0.00,,,,, 3148.61,   93.65,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 3242.27,   4376.29,    167.58,      0.00,      0.00,   4376.29,    167.58,   4543.87
2023-02-23,12:13:28.301,  106.20,   12.88,    0.00,    0.00,,,,,,,,,  103.86,    9.22,    0.00,    0.00,,,,,,,,,  210.06,   22.09,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  232.15, 1032.51,   28.06,    0.00,    0.00, 1014.37,   31.42,    0.00,    0.00,,,,, 1018.80,   24.91,    0.00,    0.00, 1002.78,   28.13,    0.00,    0.00,,,,, 4068.46,  112.52,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4180.98,   4278.52,    134.61,      0.00,      0.00,   4278.52,    134.61,   4413.13
2023-02-23,12:13:28.312,  569.59,   35.35,    0.00,    0.00,,,,,,,,,  564.74,   29.11,    0.00,    0.00,,,,,,,,, 1134.32,   64.45,    0.00,    0.00,    0.95,    0.95,    0.00,    0.00, 1198.78, 1009.75,   46.87,    0.00,    0.00,  961.07,   40.13,    0.00,    0.00,,,,,  984.48,   37.40,    0.00,    0.00,  960.01,   34.17,    0.00,    0.00,,,,, 3915.31,  158.57,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4073.88,   5049.63,    223.03,      0.00,      0.00,   5049.63,    223.03,   5272.66
2023-02-23,12:13:28.322,  621.69,   38.92,    0.00,    0.00,,,,,,,,,  615.00,   31.66,    0.00,    0.00,,,,,,,,, 1236.68,   70.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1307.27,  793.46,   34.76,    0.00,    0.00,  771.93,   24.06,    0.00,    0.00,,,,,  785.91,   29.43,    0.00,    0.00,  772.06,   23.39,    0.00,    0.00,,,,, 3123.35,  111.64,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00, 3234.99,   4360.04,    182.22,      0.00,      0.00,   4360.04,    182.22,   4542.26
2023-02-23,12:13:28.331,   13.56,   12.51,    0.00,    0.00,,,,,,,,,   10.71,    9.65,    0.00,    0.00,,,,,,,,,   24.27,   22.16,    0.00,    0.00,    0.95,    0.94,    0.00,    0.00,   46.43, 1164.63,   50.72,    0.00,    0.00, 1126.00,   36.77,    0.00,    0.00,,,,, 1142.47,   37.63,    0.00,    0.00, 1107.72,   23.48,    0.00,    0.00,,,,, 4540.83,  148.60,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4689.43,   4565.10,    170.76,      0.00,      0.00,   4565.10,    170.76,   4735.86
2023-02-23,12:13:28.342, 1396.68,  148.19,    0.00,    0.00,,,,,,,,, 1382.96,  136.01,    0.00,    0.00,,,,,,,,, 2779.65,  284.20,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3063.85,  356.22,   18.64,    0.00,    0.00,  351.65,   22.50,    0.00,    0.00,,,,,  349.50,   16.55,    0.00,    0.00,  340.08,   15.45,    0.00,    0.00,,,,, 1397.45,   73.15,    0.00,    0.00,    0.94,    0.95,    0.00,    0.00, 1470.59,   4177.09,    357.35,      0.00,      0.00,   4177.09,    357.35,   4534.44
2023-02-23,12:13:28.352, 1489.09,   80.50,    0.00,    0.00,,,,,,,,, 1472.53,   65.49,    0.00,    0.00,,,,,,,,, 2961.62,  145.99,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 3107.61,  379.90,   14.83,    0.00,    0.00,  357.86,   19.14,    0.00,    0.00,,,,,  369.67,   13.18,    0.00,    0.00,  362.37,   18.11,    0.00,    0.00,,,,, 1469.80,   65.26,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 1535.06,   4431.42,    211.25,      0.00,      0.00,   4431.42,    211.25,   4642.67
2023-02-23,12:13:28.362,    6.61,   11.09,    0.00,    0.00,,,,,,,,,    4.59,    8.70,    0.00,    0.00,,,,,,,,,   11.20,   19.79,    0.00,    0.00,    0.94,    0.92,    0.00,    0.00,   30.99, 1164.73,   36.92,    0.00,    0.00, 1131.65,   26.27,    0.00,    0.00,,,,, 1148.78,   31.44,    0.00,    0.00, 1129.15,   30.84,    0.00,    0.00,,,,, 4574.31,  125.47,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 4699.78,   4585.51,    145.25,      0.00,      0.00,   4585.51,    145.25,   4730.76
2023-02-23,12:13:28.372, 1758.29,   98.65,    0.00,    0.00,,,,,,,,, 1760.36,  101.18,    0.00,    0.00,,,,,,,,, 3518.65,  199.83,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3718.48,   64.03,    9.91,    0.00,    0.00,   60.56,    7.97,    0.00,    0.00,,,,,   61.59,    8.50,    0.00,    0.00,   60.44,    8.97,    0.00,    0.00,,,,,  246.62,   35.35,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  281.97,   3765.27,    235.18,      0.00,      0.00,   3765.27,    235.18,   4000.44
2023-02-23,12:13:28.383,  923.02,   67.30,    0.00,    0.00,,,,,,,,,  905.72,   59.31,    0.00,    0.00,,,,,,,,, 1828.74,  126.61,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 1955.35,  837.00,   45.35,    0.00,    0.00,  785.28,   19.17,    0.00,    0.00,,,,,  815.49,   33.38,    0.00,    0.00,  803.00,   27.93,    0.00,    0.00,,,,, 3240.77,  125.83,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 3366.60,   5069.50,    252.44,      0.00,      0.00,   5069.50,    252.44,   5321.95
2023-02-23,12:13:28.393,  479.53,   54.41,    0.00,    0.00,,,,,,,,,  487.32,   44.33,    0.00,    0.00,,,,,,,,,  966.84,   98.75,    0.00,    0.00,    0.99,    0.96,    0.00,    0.00, 1065.59,  841.10,   33.62,    0.00,    0.00,  818.05,   23.91,    0.00,    0.00,,,,,  819.25,   28.44,    0.00,    0.00,  808.97,   23.44,    0.00,    0.00,,,,, 3287.37,  109.40,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 3396.77,   4254.21,    208.15,      0.00,      0.00,   4254.21,    208.15,   4462.36
2023-02-23,12:13:28.402,  934.37,   77.54,    0.00,    0.00,,,,,,,,,  903.36,   61.59,    0.00,    0.00,,,,,,,,, 1837.73,  139.13,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 1976.86,  710.82,   35.88,    0.00,    0.00,  658.87,   22.54,    0.00,    0.00,,,,,  693.49,   30.68,    0.00,    0.00,  673.17,   37.15,    0.00,    0.00,,,,, 2736.35,  126.25,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 2862.59,   4574.08,    265.38,      0.00,      0.00,   4574.08,    265.38,   4839.46
2023-02-23,12:13:28.413,  418.48,   32.04,    0.00,    0.00,,,,,,,,,  416.28,   25.32,    0.00,    0.00,,,,,,,,,  834.76,   57.36,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  892.12,  970.55,   35.92,    0.00,    0.00,  946.82,   26.84,    0.00,    0.00,,,,,  960.13,   31.28,    0.00,    0.00,  946.18,   29.68,    0.00,    0.00,,,,, 3823.69,  123.72,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 3947.40,   4658.45,    181.08,      0.00,      0.00,   4658.45,    181.08,   4839.53
2023-02-23,12:13:28.423, 1972.11,  109.57,    0.00,    0.00,,,,,,,,, 1965.92,   86.66,    0.00,    0.00,,,,,,,,, 3938.03,  196.24,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4134.27,   15.40,    9.55,    0.00,    0.00,   13.73,    7.99,    0.00,    0.00,,,,,   13.68,    8.40,    0.00,    0.00,   13.21,    8.12,    0.00,    0.00,,,,,   56.03,   34.06,    0.00,    0.00,    0.62,    0.63,    0.00,    0.00,   90.09,   3994.06,    230.30,      0.00,      0.00,   3994.06,    230.30,   4224.36
2023-02-23,12:13:28.432,  386.44,   24.01,    0.00,    0.00,,,,,,,,,  366.96,   20.40,    0.00,    0.00,,,,,,,,,  753.40,   44.41,    0.00,    0.00,    0.88,    0.92,    0.00,    0.00,  797.81, 1031.03,   45.22,    0.00,    0.00, 1000.36,   34.89,    0.00,    0.00,,,,, 1015.78,   39.27,    0.00,    0.00,  988.54,   16.84,    0.00,    0.00,,,,, 4035.72,  136.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 4171.94,   4789.12,    180.63,      0.00,      0.00,   4789.12,    180.63,   4969.75
2023-02-23,12:13:28.443, 1130.40,  111.40,    0.00,    0.00,,,,,,,,, 1129.57,  100.49,    0.00,    0.00,,,,,,,,, 2259.97,  211.90,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 2471.87,  528.37,   23.90,    0.00,    0.00,  515.51,   20.70,    0.00,    0.00,,,,,  522.51,   23.37,    0.00,    0.00,  511.42,   18.09,    0.00,    0.00,,,,, 2077.82,   86.05,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 2163.87,   4337.79,    297.95,      0.00,      0.00,   4337.79,    297.95,   4635.74
2023-02-23,12:13:28.453, 1804.86,  113.54,    0.00,    0.00,,,,,,,,, 1776.56,   94.91,    0.00,    0.00,,,,,,,,, 3581.41,  208.44,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 3789.86,  181.66,   14.75,    0.00,    0.00,  175.93,   11.63,    0.00,    0.00,,,,,  178.52,   12.13,    0.00,    0.00,  176.97,   11.35,    0.00,    0.00,,,,,  713.08,   49.85,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,  762.93,   4294.50,    258.29,      0.00,      0.00,   4294.50,    258.29,   4552.79
2023-02-23,12:13:28.463,    4.91,    8.41,    0.00,    0.00,,,,,,,,,    3.55,    7.00,    0.00,    0.00,,,,,,,,,    8.45,   15.40,    0.00,    0.00,    0.92,    0.89,    0.00,    0.00,   23.86, 1178.32,   32.59,    0.00,    0.00, 1152.16,   25.16,    0.00,    0.00,,,,, 1176.69,   29.94,    0.00,    0.00, 1153.93,   23.84,    0.00,    0.00,,,,, 4661.11,  111.53,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4772.64,   4669.56,    126.94,      0.00,      0.00,   4669.56,    126.94,   4796.50
2023-02-23,12:13:28.473,  572.19,   32.23,    0.00,    0.00,,,,,,,,,  568.40,   26.46,    0.00,    0.00,,,,,,,,, 1140.58,   58.69,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1199.28,  830.07,   31.85,    0.00,    0.00,  800.78,   32.95,    0.00,    0.00,,,,,  822.25,   32.06,    0.00,    0.00,  795.99,   31.09,    0.00,    0.00,,,,, 3249.08,  127.97,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 3377.05,   4389.67,    186.66,      0.00,      0.00,   4389.67,    186.66,   4576.33
2023-02-23,12:13:28.484,  495.40,   34.02,    0.00,    0.00,,,,,,,,,  497.36,   27.06,    0.00,    0.00,,,,,,,,,  992.77,   61.08,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00, 1053.84,  939.49,   33.93,    0.00,    0.00,  921.91,   30.85,    0.00,    0.00,,,,,  921.54,   30.40,    0.00,    0.00,  905.67,   26.09,    0.00,    0.00,,,,, 3688.61,  121.26,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 3809.88,   4681.38,    182.34,      0.00,      0.00,   4681.38,    182.34,   4863.72
2023-02-23,12:13:28.494,  849.26,   58.35,    0.00,    0.00,,,,,,,,,  832.42,   48.72,    0.00,    0.00,,,,,,,,, 1681.68,  107.07,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 1788.74,  755.53,   29.93,    0.00,    0.00,  709.42,   40.68,    0.00,    0.00,,,,,  736.52,   24.29,    0.00,    0.00,  704.03,   23.89,    0.00,    0.00,,,,, 2905.51,  118.79,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3024.30,   4587.19,    225.86,      0.00,      0.00,   4587.19,    225.86,   4813.04
2023-02-23,12:13:28.503,  413.63,   29.40,    0.00,    0.00,,,,,,,,,  424.78,   23.93,    0.00,    0.00,,,,,,,,,  838.41,   53.33,    0.00,    0.00,    0.99,    0.95,    0.00,    0.00,  891.74,  866.79,   36.77,    0.00,    0.00,  850.25,   24.09,    0.00,    0.00,,,,,  856.76,   29.34,    0.00,    0.00,  838.59,   23.07,    0.00,    0.00,,,,, 3412.39,  113.27,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 3525.66,   4250.80,    166.60,      0.00,      0.00,   4250.80,    166.60,   4417.41
2023-02-23,12:13:28.514,  980.93,   73.62,    0.00,    0.00,,,,,,,,,  949.95,   60.27,    0.00,    0.00,,,,,,,,, 1930.87,  133.89,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 2064.76,  803.26,   22.80,    0.00,    0.00,  787.32,   60.64,    0.00,    0.00,,,,,  798.23,   25.82,    0.00,    0.00,  768.83,   19.18,    0.00,    0.00,,,,, 3157.64,  128.45,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3286.09,   5088.51,    262.34,      0.00,      0.00,   5088.51,    262.34,   5350.85
2023-02-23,12:13:28.524,  481.79,   33.78,    0.00,    0.00,,,,,,,,,  492.54,   34.62,    0.00,    0.00,,,,,,,,,  974.32,   68.40,    0.00,    0.00,    0.99,    0.97,    0.00,    0.00, 1042.73,  815.35,   46.52,    0.00,    0.00,  787.24,   20.95,    0.00,    0.00,,,,,  795.41,   37.97,    0.00,    0.00,  770.09,   20.54,    0.00,    0.00,,,,, 3168.10,  125.98,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 3294.09,   4142.43,    194.39,      0.00,      0.00,   4142.43,    194.39,   4336.81
2023-02-23,12:13:28.533, 1977.96,   93.11,    0.00,    0.00,,,,,,,,, 1958.93,   75.41,    0.00,    0.00,,,,,,,,, 3936.90,  168.52,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4105.41,    7.12,    8.58,    0.00,    0.00,    5.45,    6.88,    0.00,    0.00,,,,,    5.45,    7.99,    0.00,    0.00,    5.51,    7.12,    0.00,    0.00,,,,,   23.53,   30.57,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   54.10,   3960.43,    199.08,      0.00,      0.00,   3960.43,    199.08,   4159.51
2023-02-23,12:13:28.544,  343.39,   26.48,    0.00,    0.00,,,,,,,,,  333.10,   22.07,    0.00,    0.00,,,,,,,,,  676.49,   48.55,    0.00,    0.00,    0.90,    0.91,    0.00,    0.00,  725.04, 1179.24,   40.44,    0.00,    0.00, 1137.49,   22.63,    0.00,    0.00,,,,, 1170.01,   35.19,    0.00,    0.00, 1150.41,   40.07,    0.00,    0.00,,,,, 4637.15,  138.33,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4775.48,   5313.64,    186.88,      0.00,      0.00,   5313.64,    186.88,   5500.52
2023-02-23,12:13:28.554,  627.90,   34.83,    0.00,    0.00,,,,,,,,,  624.44,   29.43,    0.00,    0.00,,,,,,,,, 1252.34,   64.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1316.60,  800.37,   34.14,    0.00,    0.00,  773.16,   29.16,    0.00,    0.00,,,,,  787.53,   30.43,    0.00,    0.00,  768.16,   29.79,    0.00,    0.00,,,,, 3129.22,  123.52,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 3252.74,   4381.56,    187.78,      0.00,      0.00,   4381.56,    187.78,   4569.34
2023-02-23,12:13:28.564,   13.41,   11.73,    0.00,    0.00,,,,,,,,,   10.94,    9.29,    0.00,    0.00,,,,,,,,,   24.35,   21.02,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   45.37, 1182.71,   46.29,    0.00,    0.00, 1149.99,   27.44,    0.00,    0.00,,,,, 1163.49,   41.90,    0.00,    0.00, 1142.14,   29.24,    0.00,    0.00,,,,, 4638.33,  144.88,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4783.21,   4662.68,    165.89,      0.00,      0.00,   4662.68,    165.89,   4828.58
2023-02-23,12:13:28.574, 1224.63,   63.01,    0.00,    0.00,,,,,,,,, 1217.63,   58.20,    0.00,    0.00,,,,,,,,, 2442.26,  121.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2563.47,  451.43,   27.58,    0.00,    0.00,  435.55,   16.49,    0.00,    0.00,,,,,  444.18,   22.91,    0.00,    0.00,  434.91,   16.13,    0.00,    0.00,,,,, 1766.08,   83.11,    0.00,    0.00,    0.95,    0.95,    0.00,    0.00, 1849.19,   4208.34,    204.32,      0.00,      0.00,   4208.34,    204.32,   4412.66
2023-02-23,12:13:28.585,  126.78,   23.33,    0.00,    0.00,,,,,,,,,  125.27,   22.18,    0.00,    0.00,,,,,,,,,  252.05,   45.50,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  297.56, 1242.37,   41.99,    0.00,    0.00, 1210.67,   29.99,    0.00,    0.00,,,,, 1220.67,   32.47,    0.00,    0.00, 1199.60,   26.62,    0.00,    0.00,,,,, 4873.30,  131.07,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5004.37,   5125.35,    176.58,      0.00,      0.00,   5125.35,    176.58,   5301.93
2023-02-23,12:13:28.595, 1246.44,   75.50,    0.00,    0.00,,,,,,,,, 1236.42,   61.72,    0.00,    0.00,,,,,,,,, 2482.86,  137.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2620.08,  422.09,   20.03,    0.00,    0.00,  406.95,   17.22,    0.00,    0.00,,,,,  416.71,   17.91,    0.00,    0.00,  402.52,   17.80,    0.00,    0.00,,,,, 1648.27,   72.96,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 1721.23,   4131.13,    210.18,      0.00,      0.00,   4131.13,    210.18,   4341.31
2023-02-23,12:13:28.605,  212.85,   24.69,    0.00,    0.00,,,,,,,,,  217.49,   21.83,    0.00,    0.00,,,,,,,,,  430.34,   46.52,    0.00,    0.00,    1.00,    0.97,    0.00,    0.00,  476.86,  998.59,   34.73,    0.00,    0.00,  974.77,   29.78,    0.00,    0.00,,,,,  982.98,   32.58,    0.00,    0.00,  968.64,   27.42,    0.00,    0.00,,,,, 3924.97,  124.51,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 4049.48,   4355.32,    171.03,      0.00,      0.00,   4355.32,    171.03,   4526.34
2023-02-23,12:13:28.616, 1134.38,   67.53,    0.00,    0.00,,,,,,,,, 1114.89,   53.86,    0.00,    0.00,,,,,,,,, 2249.27,  121.39,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 2370.66,  725.00,   31.82,    0.00,    0.00,  670.08,   35.30,    0.00,    0.00,,,,,  718.39,   32.62,    0.00,    0.00,  675.85,   27.44,    0.00,    0.00,,,,, 2789.32,  127.19,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2916.51,   5038.59,    248.58,      0.00,      0.00,   5038.59,    248.58,   5287.17
2023-02-23,12:13:28.626,   97.12,   27.83,    0.00,    0.00,,,,,,,,,  111.29,   24.92,    0.00,    0.00,,,,,,,,,  208.41,   52.74,    0.00,    0.00,    0.95,    0.82,    0.00,    0.00,  261.15, 1052.90,   62.92,    0.00,    0.00, 1027.35,   51.46,    0.00,    0.00,,,,, 1031.30,   60.12,    0.00,    0.00, 1008.63,   45.26,    0.00,    0.00,,,,, 4120.18,  219.76,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 4339.94,   4328.59,    272.50,      0.00,      0.00,   4328.59,    272.50,   4601.09
2023-02-23,12:13:28.635, 1749.75,   99.92,    0.00,    0.00,,,,,,,,, 1726.50,   83.00,    0.00,    0.00,,,,,,,,, 3476.25,  182.92,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 3659.17,   17.16,   18.01,    0.00,    0.00,   16.20,   19.23,    0.00,    0.00,,,,,   15.51,   17.80,    0.00,    0.00,   15.08,   18.95,    0.00,    0.00,,,,,   63.96,   73.99,    0.00,    0.00,    0.96,    0.98,    0.00,    0.00,  137.95,   3540.20,    256.92,      0.00,      0.00,   3540.20,    256.92,   3797.12
