,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,12:15:00.701,   11.72,    6.43,    0.00,    0.00,,,,,,,,,   10.44,    5.02,    0.00,    0.00,,,,,,,,,   22.17,   11.45,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00,   33.62, 1760.76,  103.68,    0.00,    0.00, 1763.23,   85.64,    0.00,    0.00,,,,, 1764.19,  101.08,    0.00,    0.00, 1747.78,   65.36,    0.00,    0.00,,,,, 7035.96,  355.76,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7391.72,   7058.13,    367.21,      0.00,      0.00,   7058.13,    367.21,   7425.34
2023-02-23,12:15:00.710,   11.30,    5.88,    0.00,    0.00,,,,,,,,,    9.93,    4.59,    0.00,    0.00,,,,,,,,,   21.23,   10.47,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00,   31.70, 1642.09,  103.11,    0.00,    0.00, 1625.11,   68.83,    0.00,    0.00,,,,, 1626.69,   77.50,    0.00,    0.00, 1620.81,   61.16,    0.00,    0.00,,,,, 6514.69,  310.60,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6825.30,   6535.92,    321.08,      0.00,      0.00,   6535.92,    321.08,   6857.00
2023-02-23,12:15:00.720,   35.03,   14.75,    0.00,    0.00,,,,,,,,,   31.75,   12.94,    0.00,    0.00,,,,,,,,,   66.78,   27.69,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,   94.46, 1579.44,  112.18,    0.00,    0.00, 1585.59,  111.08,    0.00,    0.00,,,,, 1597.87,  129.35,    0.00,    0.00, 1567.92,   92.48,    0.00,    0.00,,,,, 6330.83,  445.09,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6775.92,   6397.61,    472.77,      0.00,      0.00,   6397.61,    472.77,   6870.38
2023-02-23,12:15:00.731,   24.24,   16.15,    0.00,    0.00,,,,,,,,,   20.41,   13.77,    0.00,    0.00,,,,,,,,,   44.65,   29.91,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,   74.56, 1705.44,  109.77,    0.00,    0.00, 1722.58,  115.46,    0.00,    0.00,,,,, 1709.55,   96.28,    0.00,    0.00, 1700.63,   86.29,    0.00,    0.00,,,,, 6838.20,  407.80,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7246.00,   6882.84,    437.72,      0.00,      0.00,   6882.84,    437.72,   7320.56
2023-02-23,12:15:00.740,    7.65,    6.41,    0.00,    0.00,,,,,,,,,    6.38,    5.34,    0.00,    0.00,,,,,,,,,   14.03,   11.75,    0.00,    0.00,    0.94,    0.94,    0.00,    0.00,   25.78, 1564.19,   93.79,    0.00,    0.00, 1573.56,  105.98,    0.00,    0.00,,,,, 1552.49,   76.80,    0.00,    0.00, 1557.88,   83.80,    0.00,    0.00,,,,, 6248.12,  360.36,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6608.48,   6262.14,    372.12,      0.00,      0.00,   6262.14,    372.12,   6634.26
2023-02-23,12:15:00.751,   16.87,    8.72,    0.00,    0.00,,,,,,,,,   10.95,    5.69,    0.00,    0.00,,,,,,,,,   27.82,   14.41,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   42.23, 1731.59,   94.96,    0.00,    0.00, 1730.82,   92.57,    0.00,    0.00,,,,, 1719.34,   72.83,    0.00,    0.00, 1727.32,   79.99,    0.00,    0.00,,,,, 6909.06,  340.35,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7249.41,   6936.88,    354.76,      0.00,      0.00,   6936.88,    354.76,   7291.65
2023-02-23,12:15:00.760,   14.24,    6.26,    0.00,    0.00,,,,,,,,,   12.20,    4.85,    0.00,    0.00,,,,,,,,,   26.44,   11.11,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00,   37.56, 1608.90,   96.63,    0.00,    0.00, 1593.86,   68.51,    0.00,    0.00,,,,, 1596.89,   68.26,    0.00,    0.00, 1586.66,   57.79,    0.00,    0.00,,,,, 6386.32,  291.18,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6677.50,   6412.76,    302.29,      0.00,      0.00,   6412.76,    302.29,   6715.05
2023-02-23,12:15:00.771,   34.28,    7.56,    0.00,    0.00,,,,,,,,,   32.13,    6.42,    0.00,    0.00,,,,,,,,,   66.41,   13.98,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00,   80.39, 1580.14,   80.70,    0.00,    0.00, 1574.81,   76.78,    0.00,    0.00,,,,, 1574.84,   62.61,    0.00,    0.00, 1582.77,   77.27,    0.00,    0.00,,,,, 6312.55,  297.36,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6609.91,   6378.96,    311.34,      0.00,      0.00,   6378.96,    311.34,   6690.30
2023-02-23,12:15:00.782,   97.64,   11.35,    0.00,    0.00,,,,,,,,,   95.12,   10.64,    0.00,    0.00,,,,,,,,,  192.76,   21.98,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  214.75, 1671.17,  108.56,    0.00,    0.00, 1677.44,  113.61,    0.00,    0.00,,,,, 1664.35,   93.01,    0.00,    0.00, 1672.77,  102.46,    0.00,    0.00,,,,, 6685.73,  417.65,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7103.38,   6878.49,    439.64,      0.00,      0.00,   6878.49,    439.64,   7318.12
2023-02-23,12:15:00.791,   13.14,   10.30,    0.00,    0.00,,,,,,,,,   11.45,    8.98,    0.00,    0.00,,,,,,,,,   24.59,   19.28,    0.00,    0.00,    0.96,    0.95,    0.00,    0.00,   43.87, 1560.11,  105.22,    0.00,    0.00, 1550.45,   79.14,    0.00,    0.00,,,,, 1555.78,   92.26,    0.00,    0.00, 1541.72,   63.61,    0.00,    0.00,,,,, 6208.06,  340.24,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6548.29,   6232.65,    359.52,      0.00,      0.00,   6232.65,    359.52,   6592.17
2023-02-23,12:15:00.802,   13.60,    6.10,    0.00,    0.00,,,,,,,,,   10.50,    4.32,    0.00,    0.00,,,,,,,,,   24.10,   10.43,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   34.53, 1612.12,   89.79,    0.00,    0.00, 1610.16,   81.80,    0.00,    0.00,,,,, 1597.16,   67.89,    0.00,    0.00, 1600.48,   67.95,    0.00,    0.00,,,,, 6419.92,  307.43,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6727.35,   6444.01,    317.86,      0.00,      0.00,   6444.01,    317.86,   6761.87
2023-02-23,12:15:00.813,   12.57,    5.63,    0.00,    0.00,,,,,,,,,   10.24,    3.94,    0.00,    0.00,,,,,,,,,   22.81,    9.57,    0.00,    0.00,    0.95,    0.89,    0.00,    0.00,   32.38, 1820.45,  101.72,    0.00,    0.00, 1803.03,   83.92,    0.00,    0.00,,,,, 1804.76,   77.82,    0.00,    0.00, 1798.45,   73.77,    0.00,    0.00,,,,, 7226.69,  337.22,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7563.91,   7249.50,    346.80,      0.00,      0.00,   7249.50,    346.80,   7596.29
2023-02-23,12:15:00.822,   30.02,   12.56,    0.00,    0.00,,,,,,,,,   19.44,    6.46,    0.00,    0.00,,,,,,,,,   49.45,   19.01,    0.00,    0.00,    0.92,    0.95,    0.00,    0.00,   68.47, 1632.83,   92.67,    0.00,    0.00, 1623.14,   81.48,    0.00,    0.00,,,,, 1621.17,   73.50,    0.00,    0.00, 1618.44,   71.42,    0.00,    0.00,,,,, 6495.58,  319.08,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6814.66,   6545.03,    338.09,      0.00,      0.00,   6545.03,    338.09,   6883.12
2023-02-23,12:15:00.833,   70.28,   12.15,    0.00,    0.00,,,,,,,,,   65.09,    8.77,    0.00,    0.00,,,,,,,,,  135.37,   20.92,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  156.29, 1534.61,  110.03,    0.00,    0.00, 1521.16,   88.23,    0.00,    0.00,,,,, 1534.33,   92.83,    0.00,    0.00, 1532.45,  102.18,    0.00,    0.00,,,,, 6122.55,  393.28,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6515.83,   6257.91,    414.20,      0.00,      0.00,   6257.91,    414.20,   6672.12
2023-02-23,12:15:00.844,   88.44,   17.31,    0.00,    0.00,,,,,,,,,   85.13,   16.03,    0.00,    0.00,,,,,,,,,  173.57,   33.34,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00,  206.91, 1687.79,   94.82,    0.00,    0.00, 1697.82,  113.70,    0.00,    0.00,,,,, 1684.97,   94.75,    0.00,    0.00, 1691.12,   90.79,    0.00,    0.00,,,,, 6761.71,  394.05,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7155.76,   6935.28,    427.39,      0.00,      0.00,   6935.28,    427.39,   7362.67
2023-02-23,12:15:00.854,   35.70,   17.35,    0.00,    0.00,,,,,,,,,   29.60,   14.41,    0.00,    0.00,,,,,,,,,   65.30,   31.76,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,   97.06, 1574.27,   94.64,    0.00,    0.00, 1571.64,   97.60,    0.00,    0.00,,,,, 1565.96,   85.52,    0.00,    0.00, 1578.11,   99.52,    0.00,    0.00,,,,, 6289.96,  377.29,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6667.25,   6355.26,    409.04,      0.00,      0.00,   6355.26,    409.04,   6764.31
2023-02-23,12:15:00.863,    9.25,    8.88,    0.00,    0.00,,,,,,,,,    7.06,    7.38,    0.00,    0.00,,,,,,,,,   16.31,   16.26,    0.00,    0.00,    0.95,    0.94,    0.00,    0.00,   32.58, 1547.74,   76.66,    0.00,    0.00, 1570.99,  110.72,    0.00,    0.00,,,,, 1543.66,   76.67,    0.00,    0.00, 1553.96,   78.71,    0.00,    0.00,,,,, 6216.36,  342.76,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6559.12,   6232.67,    359.02,      0.00,      0.00,   6232.67,    359.02,   6591.69
2023-02-23,12:15:00.874,   13.95,    6.31,    0.00,    0.00,,,,,,,,,   11.28,    4.41,    0.00,    0.00,,,,,,,,,   25.22,   10.72,    0.00,    0.00,    0.97,    0.96,    0.00,    0.00,   35.94, 1800.81,  117.71,    0.00,    0.00, 1776.30,   78.91,    0.00,    0.00,,,,, 1783.14,   88.24,    0.00,    0.00, 1769.36,   63.75,    0.00,    0.00,,,,, 7129.61,  348.61,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7478.21,   7154.83,    359.33,      0.00,      0.00,   7154.83,    359.33,   7514.16
2023-02-23,12:15:00.884,   18.71,    8.35,    0.00,    0.00,,,,,,,,,   16.60,    6.89,    0.00,    0.00,,,,,,,,,   35.31,   15.24,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00,   50.55, 1593.11,  104.47,    0.00,    0.00, 1576.90,   67.85,    0.00,    0.00,,,,, 1597.93,  101.07,    0.00,    0.00, 1572.33,   61.90,    0.00,    0.00,,,,, 6340.28,  335.28,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6675.56,   6375.58,    350.52,      0.00,      0.00,   6375.58,    350.52,   6726.11
2023-02-23,12:15:00.893,   18.48,    8.29,    0.00,    0.00,,,,,,,,,   13.08,    5.44,    0.00,    0.00,,,,,,,,,   31.56,   13.73,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00,   45.29, 1655.60,  104.20,    0.00,    0.00, 1629.77,   72.09,    0.00,    0.00,,,,, 1637.96,   76.07,    0.00,    0.00, 1628.04,   69.03,    0.00,    0.00,,,,, 6551.38,  321.39,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6872.77,   6582.94,    335.12,      0.00,      0.00,   6582.94,    335.12,   6918.06
2023-02-23,12:15:00.904,   11.31,    5.93,    0.00,    0.00,,,,,,,,,    9.71,    4.56,    0.00,    0.00,,,,,,,,,   21.02,   10.49,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00,   31.51, 1648.91,  108.36,    0.00,    0.00, 1629.77,   71.47,    0.00,    0.00,,,,, 1659.44,  110.37,    0.00,    0.00, 1621.23,   63.64,    0.00,    0.00,,,,, 6559.35,  353.83,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6913.18,   6580.37,    364.32,      0.00,      0.00,   6580.37,    364.32,   6944.69
2023-02-23,12:15:00.915,   28.29,   10.83,    0.00,    0.00,,,,,,,,,   19.05,    6.18,    0.00,    0.00,,,,,,,,,   47.33,   17.01,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,   64.35, 1787.90,  119.87,    0.00,    0.00, 1776.43,   91.79,    0.00,    0.00,,,,, 1780.99,  100.89,    0.00,    0.00, 1764.13,   79.24,    0.00,    0.00,,,,, 7109.45,  391.79,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7501.24,   7156.79,    408.80,      0.00,      0.00,   7156.79,    408.80,   7565.59
2023-02-23,12:15:00.924,   17.64,    7.51,    0.00,    0.00,,,,,,,,,   15.67,    5.73,    0.00,    0.00,,,,,,,,,   33.31,   13.24,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00,   46.55, 1589.41,   87.98,    0.00,    0.00, 1582.27,   81.80,    0.00,    0.00,,,,, 1576.99,   68.17,    0.00,    0.00, 1580.29,   78.25,    0.00,    0.00,,,,, 6328.95,  316.20,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6645.15,   6362.27,    329.43,      0.00,      0.00,   6362.27,    329.43,   6691.70
2023-02-23,12:15:00.935,   34.52,    8.13,    0.00,    0.00,,,,,,,,,   31.16,    6.48,    0.00,    0.00,,,,,,,,,   65.68,   14.61,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,   80.29, 1555.94,   80.09,    0.00,    0.00, 1567.36,  106.85,    0.00,    0.00,,,,, 1548.65,   66.46,    0.00,    0.00, 1561.30,   90.09,    0.00,    0.00,,,,, 6233.26,  343.48,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6576.74,   6298.94,    358.09,      0.00,      0.00,   6298.94,    358.09,   6657.03
2023-02-23,12:15:00.946,   45.36,    8.07,    0.00,    0.00,,,,,,,,,   43.49,    6.57,    0.00,    0.00,,,,,,,,,   88.85,   14.64,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00,  103.49, 1720.35,   91.70,    0.00,    0.00, 1733.98,  117.79,    0.00,    0.00,,,,, 1718.91,   85.20,    0.00,    0.00, 1728.27,  103.90,    0.00,    0.00,,,,, 6901.51,  398.59,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7300.10,   6990.36,    413.24,      0.00,      0.00,   6990.36,    413.24,   7403.60
2023-02-23,12:15:00.955,   64.90,   13.73,    0.00,    0.00,,,,,,,,,   61.48,   12.01,    0.00,    0.00,,,,,,,,,  126.39,   25.75,    0.00,    0.00,    0.83,    0.83,    0.00,    0.00,  152.13, 1580.08,  111.11,    0.00,    0.00, 1561.20,   79.63,    0.00,    0.00,,,,, 1567.15,   84.66,    0.00,    0.00, 1554.39,   72.52,    0.00,    0.00,,,,, 6262.82,  347.92,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6610.73,   6389.20,    373.66,      0.00,      0.00,   6389.20,    373.66,   6762.87
2023-02-23,12:15:00.966,   24.82,    9.63,    0.00,    0.00,,,,,,,,,   20.99,    7.37,    0.00,    0.00,,,,,,,,,   45.81,   16.99,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,   62.81, 1569.42,  102.28,    0.00,    0.00, 1562.01,   80.58,    0.00,    0.00,,,,, 1570.75,   93.84,    0.00,    0.00, 1553.52,   69.71,    0.00,    0.00,,,,, 6255.69,  346.42,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6602.11,   6301.50,    363.42,      0.00,      0.00,   6301.50,    363.42,   6664.92
2023-02-23,12:15:00.976,   13.73,    8.35,    0.00,    0.00,,,,,,,,,   11.49,    6.54,    0.00,    0.00,,,,,,,,,   25.22,   14.88,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00,   40.11, 1791.96,  108.37,    0.00,    0.00, 1772.12,   73.93,    0.00,    0.00,,,,, 1795.19,   99.83,    0.00,    0.00, 1770.08,   72.22,    0.00,    0.00,,,,, 7129.34,  354.35,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7483.70,   7154.57,    369.24,      0.00,      0.00,   7154.57,    369.24,   7523.80
2023-02-23,12:15:00.985,   25.24,    7.91,    0.00,    0.00,,,,,,,,,   20.27,    5.45,    0.00,    0.00,,,,,,,,,   45.51,   13.36,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,   58.87, 1589.51,   88.29,    0.00,    0.00, 1589.84,   92.52,    0.00,    0.00,,,,, 1573.80,   66.90,    0.00,    0.00, 1578.96,   73.82,    0.00,    0.00,,,,, 6332.11,  321.53,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6653.64,   6377.62,    334.89,      0.00,      0.00,   6377.62,    334.89,   6712.51
2023-02-23,12:15:00.996,    7.48,    6.00,    0.00,    0.00,,,,,,,,,    6.15,    4.59,    0.00,    0.00,,,,,,,,,   13.63,   10.59,    0.00,    0.00,    0.94,    0.94,    0.00,    0.00,   24.22, 1674.46,  112.95,    0.00,    0.00, 1643.28,   61.39,    0.00,    0.00,,,,, 1656.29,   72.07,    0.00,    0.00, 1642.76,   63.82,    0.00,    0.00,,,,, 6616.77,  310.23,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6927.01,   6630.40,    320.83,      0.00,      0.00,   6630.40,    320.83,   6951.23
2023-02-23,12:15:01.007,  798.44,   37.31,    0.00,    0.00,,,,,,,,,  785.54,   31.48,    0.00,    0.00,,,,,,,,, 1583.97,   68.79,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1652.76, 1523.47,  116.24,    0.00,    0.00, 1498.27,   72.05,    0.00,    0.00,,,,, 1521.17,  103.90,    0.00,    0.00, 1493.13,   64.02,    0.00,    0.00,,,,, 6036.04,  356.22,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6392.26,   7620.01,    425.00,      0.00,      0.00,   7620.01,    425.00,   8045.02
2023-02-23,12:15:01.024, 1430.72,   70.59,    0.00,    0.00,,,,,,,,, 1419.52,   64.65,    0.00,    0.00,,,,,,,,, 2850.24,  135.24,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2985.48, 1087.99,   95.24,    0.00,    0.00, 1095.88,  108.63,    0.00,    0.00,,,,, 1080.29,   80.94,    0.00,    0.00, 1074.92,   76.75,    0.00,    0.00,,,,, 4339.09,  361.57,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4700.66,   7189.33,    496.81,      0.00,      0.00,   7189.33,    496.81,   7686.14
2023-02-23,12:15:01.027,  740.79,  108.64,    0.00,    0.00,,,,,,,,,  726.70,   98.05,    0.00,    0.00,,,,,,,,, 1467.49,  206.69,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1674.18, 1564.31,  175.76,    0.00,    0.00, 1762.15,  307.20,    0.00,    0.00,,,,, 1711.24,  280.36,    0.00,    0.00, 1578.82,  158.08,    0.00,    0.00,,,,, 6616.52,  921.41,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 7537.93,   8084.01,   1128.10,      0.00,      0.00,   8084.01,   1128.10,   9212.12
2023-02-23,12:15:01.036, 1198.09,   39.14,    0.00,    0.00,,,,,,,,, 1215.10,   32.12,    0.00,    0.00,,,,,,,,, 2413.19,   71.26,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2484.45, 1067.89,   61.09,    0.00,    0.00, 1085.06,   84.19,    0.00,    0.00,,,,, 1061.43,   51.22,    0.00,    0.00, 1069.11,   61.89,    0.00,    0.00,,,,, 4283.49,  258.39,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4541.88,   6696.68,    329.65,      0.00,      0.00,   6696.68,    329.65,   7026.33
2023-02-23,12:15:01.047,  491.92,   23.68,    0.00,    0.00,,,,,,,,,  480.50,   21.09,    0.00,    0.00,,,,,,,,,  972.42,   44.77,    0.00,    0.00,    0.83,    0.84,    0.00,    0.00, 1017.19, 1362.11,   93.21,    0.00,    0.00, 1347.52,   70.31,    0.00,    0.00,,,,, 1337.55,   64.12,    0.00,    0.00, 1331.10,   55.62,    0.00,    0.00,,,,, 5378.28,  283.26,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 5661.54,   6350.70,    328.03,      0.00,      0.00,   6350.70,    328.03,   6678.73
2023-02-23,12:15:01.058,  883.53,   38.00,    0.00,    0.00,,,,,,,,,  852.45,   33.63,    0.00,    0.00,,,,,,,,, 1735.98,   71.64,    0.00,    0.00,    0.92,    0.94,    0.00,    0.00, 1807.62, 1558.34,   99.20,    0.00,    0.00, 1539.50,   60.22,    0.00,    0.00,,,,, 1553.70,   80.64,    0.00,    0.00, 1536.73,   59.92,    0.00,    0.00,,,,, 6188.28,  299.99,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6488.26,   7924.26,    371.62,      0.00,      0.00,   7924.26,    371.62,   8295.88
2023-02-23,12:15:01.067, 1324.47,   56.79,    0.00,    0.00,,,,,,,,, 1313.61,   43.41,    0.00,    0.00,,,,,,,,, 2638.08,  100.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2738.28, 1066.46,   69.36,    0.00,    0.00, 1059.00,   51.35,    0.00,    0.00,,,,, 1066.51,   54.32,    0.00,    0.00, 1064.22,   52.15,    0.00,    0.00,,,,, 4256.19,  227.19,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 4483.38,   6894.27,    327.39,      0.00,      0.00,   6894.27,    327.39,   7221.66
2023-02-23,12:15:01.078,  628.67,   22.21,    0.00,    0.00,,,,,,,,,  642.04,   18.53,    0.00,    0.00,,,,,,,,, 1270.70,   40.74,    0.00,    0.00,    0.99,    0.96,    0.00,    0.00, 1311.44, 1506.94,   77.60,    0.00,    0.00, 1512.97,   96.36,    0.00,    0.00,,,,, 1486.75,   51.33,    0.00,    0.00, 1513.69,   90.86,    0.00,    0.00,,,,, 6020.35,  316.15,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6336.49,   7291.05,    356.88,      0.00,      0.00,   7291.05,    356.88,   7647.93
2023-02-23,12:15:01.088,  638.23,   23.17,    0.00,    0.00,,,,,,,,,  610.10,   19.54,    0.00,    0.00,,,,,,,,, 1248.33,   42.71,    0.00,    0.00,    0.97,    1.00,    0.00,    0.00, 1291.04, 1323.00,   77.01,    0.00,    0.00, 1320.04,   70.34,    0.00,    0.00,,,,, 1318.62,   62.09,    0.00,    0.00, 1325.15,   78.82,    0.00,    0.00,,,,, 5286.80,  288.26,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5575.06,   6535.14,    330.96,      0.00,      0.00,   6535.14,    330.96,   6866.10
2023-02-23,12:15:01.097,  633.87,   24.21,    0.00,    0.00,,,,,,,,,  627.45,   21.26,    0.00,    0.00,,,,,,,,, 1261.32,   45.47,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1306.79, 1372.43,   84.34,    0.00,    0.00, 1364.94,   70.87,    0.00,    0.00,,,,, 1364.33,   65.97,    0.00,    0.00, 1357.15,   55.40,    0.00,    0.00,,,,, 5458.85,  276.58,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5735.43,   6720.17,    322.05,      0.00,      0.00,   6720.17,    322.05,   7042.22
2023-02-23,12:15:01.108,  950.37,   59.58,    0.00,    0.00,,,,,,,,,  962.97,   57.80,    0.00,    0.00,,,,,,,,, 1913.34,  117.38,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2030.73, 1106.00,   68.23,    0.00,    0.00, 1092.63,   50.59,    0.00,    0.00,,,,, 1092.06,   56.25,    0.00,    0.00, 1081.51,   40.22,    0.00,    0.00,,,,, 4372.18,  215.29,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 4587.47,   6285.53,    332.67,      0.00,      0.00,   6285.53,    332.67,   6618.20
2023-02-23,12:15:01.119, 1797.73,   64.17,    0.00,    0.00,,,,,,,,, 1764.65,   57.57,    0.00,    0.00,,,,,,,,, 3562.38,  121.74,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 3684.12, 1173.60,   83.32,    0.00,    0.00, 1170.12,   74.52,    0.00,    0.00,,,,, 1176.38,   69.55,    0.00,    0.00, 1183.85,   87.61,    0.00,    0.00,,,,, 4703.95,  315.00,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5018.94,   8266.33,    436.74,      0.00,      0.00,   8266.33,    436.74,   8703.07
2023-02-23,12:15:01.128, 2636.01,  110.08,    0.00,    0.00,,,,,,,,, 2645.40,  101.57,    0.00,    0.00,,,,,,,,, 5281.41,  211.65,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5493.06,  519.67,   43.86,    0.00,    0.00,  504.96,   26.04,    0.00,    0.00,,,,,  506.05,   24.68,    0.00,    0.00,  506.71,   33.61,    0.00,    0.00,,,,, 2037.39,  128.18,    0.00,    0.00,    0.93,    0.94,    0.00,    0.00, 2165.57,   7318.80,    339.83,      0.00,      0.00,   7318.80,    339.83,   7658.63
2023-02-23,12:15:01.139,  405.79,   25.75,    0.00,    0.00,,,,,,,,,  392.24,   18.64,    0.00,    0.00,,,,,,,,,  798.03,   44.39,    0.00,    0.00,    0.80,    0.80,    0.00,    0.00,  842.43, 1422.70,   90.32,    0.00,    0.00, 1403.00,   55.94,    0.00,    0.00,,,,, 1401.10,   62.57,    0.00,    0.00, 1401.99,   62.81,    0.00,    0.00,,,,, 5628.79,  271.63,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 5900.42,   6426.82,    316.02,      0.00,      0.00,   6426.82,    316.02,   6742.84
